statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"""As Ohio treasurer, Josh Mandel loaned your money to Chinese business interests, and Mandel opposed a bill holding Communist China accountable when they cheated and stole American jobs.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says a video shared to his social media shows vehicles with broken windows in a parking garage used by state agencies in Texas on ""the same night the City of Austin voted to cut $150 million"" from the police department.""",false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says George Patton said, ""Politicians are the lowest form of life on earth. Liberal Democrats are the lower form of politicians.""",false,false,"['false', 'pants-fire']",2,True
"""If the Dow Joans ever falls more than 1000 ‘points’ in a Single Day the sitting president should be 'loaded' into a very big cannon and Shot into the sun at TREMENDOUS SPEED! No excuses!""",pants-fire,pants-fire,"['false', 'pants-fire']",2,True
"Says Jeb Bush ""oversaw (an) average in-state tuition increase of 48.2 percent during his tenure.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True
"""PWNED: House GOP Dominates Twitter, YouTube, Social Media in Congress.""",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"""Disease-ridden"" migrants from parts of Africa with Ebola are being ""dumped in San Antonio.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"""I have never asked for nor received a single earmark or pork barrel project for my state.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"Says Sara Gideon’s husband’s law firm ""took up to $2 million"" from the same federal program she ""falsely"" attacked Susan Collins over.",half-true,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says North Carolina’s ""Democratic Secretary of State"" controls the state's elections.",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says ""On the Public Service Commission, (Kevin Cramer) raised his pay to over $93,650.""",false,true,"['true', 'mostly-true']",2,False
Says the state of Maryland issued these Independence Day 2020 safety guidelines.,pants-fire,false,"['mostly-true', 'mostly-false', 'false']",3,False
"""Welcome to #Houston, the most #diverse city in #America.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True
"Employees in ""workplace freedom"" states make more money",mostly-false,mostly-true,"['true', 'mostly-true', 'mostly-false']",3,True
Says a photograph shows U.S. soldiers sleeping on the ground after Washington D.C.’s mayor kicked them out of local hotels.,mostly-false,false,"['true', 'mostly-true', 'mostly-false', 'false']",4,True
"""Chick-fil-A now open Sunday (Blacks only).""",pants-fire,false,"['false', 'pants-fire']",2,True
"Capital punishment is a ""specific deterrent with the most heinous crimes.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says 80 percent of North Carolinians support ""the concept that men should not be in women’s restrooms, changing rooms, bathrooms, etc.""",half-true,mostly-false,"['mostly-true', 'mostly-false', 'false']",3,False
Bowe Bergdahl wanders off during court-martial,pants-fire,true,"['true', 'mostly-true']",2,False
"Since Obamacare became law, ""most of our new jobs have been part-time jobs.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says he was ""instrumental to passing two (recent) pieces of legislation that were a huge victory for firefighters across the state.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
