statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"""[If] you apply for a job, the chances are 1 in 7 that you are going to be denied that job unfairly if everybody is forced to use E-Verify.""",false,false,"['mostly-false', 'false']",2,True
The Trump administration “achieved the lowest African American unemployment rate and the lowest African American poverty rate ever recorded.”,half-true,false,"['mostly-false', 'false']",2,False
"""Most state employees did not receive any pay raise from 2009 to 2012.""",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Deepwater's own testimony . . . is they said they'll create six jobs.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"""For the first time in over a decade, business leaders around the world have declared that China is no longer the world’s No. 1 place to invest; America is.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"Says Paul Soglin took Madison backward -- ""businesses have left and murders have gone up.""",mostly-false,mostly-false,"['half-true', 'mostly-false']",2,True
"""Over the time that President Obama has been in office, we have lost 2.5 million free
	enterprise system jobs, and, yet, 500,000 federal government jobs have been
	added.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false']",3,True
"There is ""more oil produced at home than we buy from the rest of the world – the first time that’s happened in nearly 20 years.""",true,true,['true'],1,True
"""When I took office last year we faced historic budget deficits of $6 billion here in Virginia.  And we closed those deficits by cutting spending.""",mostly-false,mostly-false,['mostly-false'],1,True
"In the past 27 months, President Barack Obama has created more private-sector jobs than ""in the Reagan recovery.""",false,false,['false'],1,True
“The number of full-time jobs (was) dropping almost the entire Biden administration.”,false,false,['false'],1,True
"Says that according to a report, ""the tech sector now drives more than one-quarter of Austin’s economy.""",half-true,true,"['true', 'mostly-true']",2,False
"Three presidents in the last century — Harding, Kennedy and Reagan — all cut taxes during recessions and produced ""rapid and dramatic economic recoveries,"" while two, Herbert Hoover and Barack Obama, did ""the opposite.""",false,false,['false'],1,True
Women are paid 77 cents for every $1 men get for the same work.,mostly-false,mostly-false,"['mostly-false', 'false']",2,True
"""The region I represent, both currently and in the future, has more automotive plants than the entire state of California.""",true,true,['true'],1,True
"""Since ObamaCare and the stimulus passed, the unemployment rate in the U.S. has increased.""",false,false,"['mostly-false', 'false']",2,True
"Florida ""has the second-highest foreclosure rate in the nation.""",mostly-true,mostly-true,['mostly-true'],1,True
"Under Gov. Ron DeSantis, “in the last five years, spending has gone up 30%"" in Florida.",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
The Wisconsin unemployment rate was higher than the U.S. rate during only three months when Mary Burke was state commerce secretary.,false,false,['false'],1,True
Says the Panhandle has had its highest-ever bed tax collections in 2011.,mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""For the first time in 35 years, we have more businesses closing than starting.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false']",3,True
"""The average bonus [on Wall Street] is about $100,000...The bonuses on Wall Street are down 44 percent.""",mostly-true,mostly-true,['mostly-true'],1,True
"""Over the last several years, 40 percent (of) the jobs created in Texas were created for illegal aliens.""",half-true,mostly-false,"['half-true', 'mostly-false', 'false']",3,True
"""Rhode Islanders pay among the highest auto repair bills in the nation.""",true,true,"['true', 'mostly-true']",2,True
"""Big soda has a lot of money. They make a lot of profit off their product and they market in neighborhoods that suffer from these very things that we’re trying to cure.""",true,mostly-true,"['true', 'mostly-true']",2,True
"""I said two years ago that the Fannie and Freddie thing was a very serious problem and we had to work on it.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True
"""Obama did not open new lands to offshore drilling – all of these areas were already open for drilling once Congress and President Bush lifted the moratorium in 2008. Instead, President Obama yesterday announced what areas he would CLOSE to offshore drilling.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True
Tax increases under Michigan Gov. Jennifer Granholm led to state unemployment going from 6.8 percent to 15.3 percent.,mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True
"When COVID-19 struck, the Illinois Department of Employment Security “was hit with something no one expected: 10 to 20 times the claims, even during the worst recession of my lifetime.”",mostly-true,mostly-true,"['true', 'mostly-true']",2,True
"""In 2001 and '02 . . . we had the pension system funded at (the) 100% level in that year, and we did for two years at that point.""",false,false,"['mostly-false', 'false']",2,True
"""Our economy still has three people looking for every job (opening).""",true,mostly-true,"['true', 'mostly-true']",2,True
"H-1B guest workers are “being employed as dog trainers, massage therapists, cooks, and English teachers.”",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True
"""We suspended the (Foxconn) work around October, November last year because the weather there was snowy and icy cold.""",false,false,"['half-true', 'mostly-false', 'false']",3,True
“We have now close to $10 trillion” in investments. “We’re talking about essentially two months.”,false,false,"['false', 'pants-fire']",2,True
UnitedHealthcare posted a job opening for a CEO 24 hours after its CEO was killed.,false,false,['false'],1,True
"""Productivity has risen 18 percent ...yet wages have stayed flat... There are 5-million more people in poverty here in our country than there were in 2000.""",true,true,['true'],1,True
"""Our businesses have created jobs every single month since (Obamacare) became law.""",true,true,['true'],1,True
There were more job losses per month in the last three months under President Bush than in the past three months under President Obama.,mostly-true,mostly-true,['mostly-true'],1,True
"""In the 18th Congressional District, 100% of electric generation comes from coal.""",true,true,['true'],1,True
"""The unemployment rate for folks who've never gone to college is almost double what it is for those who have.""",true,true,['true'],1,True
"Says Hillary Clinton called the Trans-Pacific Partnership ""the gold standard. You called it the gold standard of trade deals. You said it’s the finest deal you’ve ever seen.""",mostly-true,true,"['true', 'mostly-true', 'half-true']",3,True
"""We had the biggest drop of the rate of unemployment (in) all but 4 states.""",mostly-false,half-true,"['mostly-true', 'half-true']",2,False
"""The income of the top 1 percent nearly quadrupled from 1979 to 2007, but the typical family’s incomes barely budged.""",true,true,"['true', 'mostly-true']",2,True
"The health care reform law ""reduces the deficit by nearly $1.2 trillion over the next two decades.""",half-true,half-true,['half-true'],1,True
"Sen. Joe Manchin’s “support for the (Inflation Reduction Act) could cost West Virginia 100,000 fossil fuel jobs.”",mostly-false,false,"['mostly-false', 'false']",2,True
"""More businesses went out of business last year than were started for the first time in our history.""",false,false,['false'],1,True
"""Every month, we get the reports from the Bureau of Labor Statistics that say even more people have given up looking for work.""",mostly-false,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""We are one of only two states to have eight consecutive months of declining unemployment. Twenty-one states had increased unemployment last month. Ours went down.""",true,true,['true'],1,True
"The unemployment rate may be as high as ""42 percent.""",pants-fire,pants-fire,"['false', 'pants-fire']",2,True
"""For the first time in 35 years, we have more businesses dying than we do starting.""",true,true,['true'],1,True
"“My Treasury Department is planning to pay down the national debt this quarter, which never happened under my predecessor.”",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
“Because of our economic policies we now are reducing inflation.”,mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false']",3,True
"Inside the stimulus package ""is anti-Christian legislation that will stop churches from using public schools for meeting on Sundays, as well as Boy Scouts and student Bible study groups.""",pants-fire,pants-fire,['pants-fire'],1,True
"The state of New York is the ""worst in the nation in economic recovery.""",false,false,"['mostly-false', 'false']",2,True
"Says ""nearly 30,000"" federal employees in Oregon were furloughed during the government shutdown.",false,false,['false'],1,True
"The Dow Jones Industrial Average ""jumped 1000 points in last 5 weeks, Record fastest 1000 point move in history.""",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"""Wages are on the rise — in fact we were the top small-business wage growth state in the nation.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True
"""Latino small businesses are 1 in 4 new businesses, but only 1% of venture capital funding goes to Latino businesses.""",mostly-true,true,"['true', 'mostly-true']",2,True
"""Chained CPI would save $1 trillion in the second decade off the federal budget debt,"" a report shows.",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True
“Gas prices highest in a decade. Worst jobs report in 2 decades. Highest inflation in 3 decades. Highest increase in illegal immigration in 4 decades.”,mostly-false,mostly-false,"['mostly-false', 'false']",2,True
"""New Mexico is the second Hollywood"" because of tax incentives for the film industry.",half-true,mostly-true,"['mostly-true', 'half-true']",2,True
"In economic growth, ""Obama's best year was slower than Bill Clinton's worst year.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"Lumber, gas, wheat, coal and corn cost more in April 2021 ""in Joe Biden's America"" than they did a year earlier.",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"The unemployment rate is declining faster in Tampa ""than almost anywhere else.""",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True
"Says spending by Democrats is driving major jumps in car rentals, gas prices and hotel prices this summer",mostly-false,false,"['mostly-false', 'false']",2,True
"In the 38 Studios deal, ""Wall Street investors took a risk, and went bust.""",false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,False
"Sen. Jeff Merkley ""voted six times for more debt.""",false,false,"['half-true', 'mostly-false', 'false']",3,True
Mercedes-Benz USA  moving its headquarters to Atlanta will create at least 800 jobs.,mostly-true,mostly-true,['mostly-true'],1,True
"""The economy, by every metric, is better than when I came into office.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true']",3,False
"""We have completely turned our economy around.""",half-true,mostly-false,"['mostly-false', 'false']",2,False
"""More private-sector jobs were created in the first eight months of 2010 than in the eight years of the Bush administration.""",half-true,half-true,['half-true'],1,True
"""Because of my policies, Black Unemployment has just been reported to be at the LOWEST RATE EVER RECORDED!""",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""We are already almost halfway to our 2010 goal of creating 700,000 new jobs in seven years.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True
"Dollar Tree, Walgreens, Macy’s, Foot Locker, Gap, Burger King, Regal Cinemas and Kroger have had mass store closures during Joe Biden’s presidency.",half-true,mostly-false,"['mostly-false', 'false']",2,False
"Georgia ""has the lowest minimum wage in the country.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
U.S. military uniforms are manufactured in China.,pants-fire,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,False
