statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"Says Joe Biden “passed a tax bill that gave us all these privileges for depreciation and for tax credits. We built a building, and we get tax credits like the hotel on Pennsylvania Ave.”",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
"""Mitt Romney's companies were pioneers in outsourcing U.S. jobs to low-wage countries.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"""Rhode Island is leading our nation in foreclosures.""",false,false,"['mostly-false', 'false']",2,True
"""Rhode Island has a very generous unemployment compensation rate compared to most other states.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"""We got [the Quonset Business Park] for free and we’re getting zero dollars out of it into the state coffers … other than the fact that it produces the jobs.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
"""When I took office, the deficit was nearly 10 percent of our economy. Today, it's approaching 3 percent.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
The American Rescue Plan “helped create nearly 10 million new jobs.”,mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True
Joe Biden “wants to get rid of something called ‘stepped up basis’” that reduces inheritance taxes.,true,false,"['true', 'false']",2,True
"""We are one of only two states to have eight consecutive months of declining unemployment. Twenty-one states had increased unemployment last month. Ours went down.""",true,true,['true'],1,True
"""And while (Ted) Strickland proposed cuts for services for children, he wasted over $250,000 remodeling his bathrooms at the governor’s mansion.""",pants-fire,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"""Our economy (in Louisiana) has grown 50 percent faster than the national GDP, even since the national recession.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
“We have reached our goal to clear the backlog of (unemployment) claims.”,half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"The cost of ""college education has gone up 1,200 percent since 1978.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"""We got a million jobs.""",mostly-true,true,['true'],1,False
"""Mexico is paying for the Wall through the new USMCA Trade Deal.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"""We have 650 people who move to Texas every day.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""A report just came out that if we continue with President Obama's policies, we're looking at over 9 percent unemployment next year in the fourth quarter.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"""Wages adjusted for inflation haven’t risen since the turn of the last century.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True
"""The senior senator from Arizona (John McCain) said he couldn't support repealing 'don't ask, don't tell' because of the economy.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
