statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"Our ""kids can’t openly celebrate Christmas or pray in school.""",false,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'true', 'mostly-true']",6,True
"The University of Wisconsin System ""will be much more affordable than just about any other campus in America"" because ""going forward we have a cap on it tied to inflation.""",false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"Says Milwaukee blacks have 55 percent male unemployment, 60 percent truancy, a 50 percent graduation rate, the ""worst"" reading scores and ""lead"" in infant mortality.",half-true,false,"['false', 'half-true', 'mostly-false', 'mostly-true', 'pants-fire']",5,True
"""Florida schools (were) still open during the start of the hurricane.""",false,false,"['false', 'pants-fire']",2,True
"""West Virginia is sixth overall in the average number of at-risk youth.""",mostly-true,true,"['true', 'false']",2,False
"Africa is spending ""the highest percentage of their GDP on education of any part of the world.""",false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"""We have the highest funding in (the) K-12 system in the history of the state.""",mostly-false,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'true']",5,True
"Says that despite a recent increase in school funding, Scott Walker ""has taken over a billion dollars from the public schools.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true']",5,True
"""The average student will be spending $1,700 to $1,800 more during the life of their loan because of this surcharge.""",false,false,"['false', 'mostly-false', 'half-true']",3,True
"Easing school lunch regulations ""is not reducing the nutritional standards whatsoever.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True
Says most Texas schools spend 45 out of 180 school days in mandated testing.,false,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
"""The amount of money that we put into running our own state legislature is nearly as much as we put into the University of Rhode Island.""",false,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
"Sharron Angle ""would eliminate the Department of Education.""",true,true,"['true', 'false']",2,True
"""Rural schools enroll 40 percent of American children, but receive only 22 percent of federal education funding.""",false,false,"['false', 'pants-fire']",2,True
"The Justice Department has been “calling parents that are concerned about what their kids are being taught, they are labeling them terrorists.”",false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"New York state subsidizes private colleges ""probably more than any other state except maybe one.""",true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,False
"It is a myth that Florida's education legislation was ""negotiated in secret.""",false,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'mostly-true']",5,True
Says government is a barrier to innovation and development.,false,false,"['false', 'mostly-false', 'pants-fire']",3,True
Says Texas school districts are the fifth largest employers in the world.,mostly-false,false,"['false', 'mostly-false', 'pants-fire']",3,True
Says Texas colleges and universities may opt to allow guns on campuses.,mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"Texas “ranks 50th in baby wellness checks, ranks 50th in clinical care for infants, ranks 50th in uninsured women, ranks 43rd in maternal mortality, ranks 44th in school funding per child, and ranks 46th in child hunger.”",half-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True
Men “have the lowest college attainment rate ever.”,mostly-true,false,"['false', 'mostly-false', 'half-true', 'true']",4,False
"Employers and schools have no right to conduct ""surveillance of a dorm room or a worker’s cubicle.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"In South Sudan, ""more teenage girls die in childbirth than finish high school.""",mostly-true,false,"['false', 'true', 'mostly-false', 'half-true', 'pants-fire']",5,False
"""There are literally teachers now who are getting pink slips"" because of sequestration.",mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"Thanks to the Act 10 collective bargaining law that took effect four years ago, ACT scores in Wisconsin ""are now second-best in the country for states where more than half the kids take the exam.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True
Says that Josh Mandel voted to let insurance companies deny coverage for autism,mostly-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true']",4,True
"President Joe Biden’s American Relief Plan “has a lot of money in it for schools, but if you really look at it … it says that the school money is going to go out until the year 2028.”",mostly-true,false,"['false', 'half-true', 'mostly-false']",3,False
"""The Republicans have demanded deep cuts in education. They've demanded cuts in cancer research and other research to find cures and treatments to diseases.""",mostly-true,false,"['false', 'mostly-true', 'half-true', 'mostly-false', 'true', 'pants-fire']",6,True
Annexation would lead to overcrowding at Decatur’s city schools.,false,false,"['false', 'mostly-false', 'true', 'half-true']",4,True
"""According to Republican Rep. Jeff Shipley, teachers should not receive a pay raise if they teach American history that Republicans don’t agree with.""",mostly-true,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,False
"""The Georgia Department of Education has implemented a new policy beginning in August that states that public schools will no longer accept credits from home school entities or non-traditional education centers.""",half-true,half-true,"['half-true', 'false', 'mostly-false', 'mostly-true', 'true']",5,True
"Pasco County ""opened 22 new schools over six years to keep pace with growth in student population and implement the class size amendment.""",half-true,half-true,"['half-true', 'false', 'mostly-true']",3,True
“Gov. Roy Cooper is blocking a pioneering school choice bill that would give thousands of low-income parents the funds to allow their kids to get a high-quality education.”,mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"Said Columbia University has told students, “Well, if you’re Jewish, maybe you do want to stay home.”",false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"""Schools in some states are spending up to 100 days a year doing test-prep or actual testing.""",mostly-false,false,"['false', 'half-true', 'mostly-false', 'mostly-true', 'true', 'pants-fire']",6,True
"Joe Biden's student debt forgiveness plan is a ""bailout for rich kids.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"""Education Week rates Ohio schools in the top five in the nation.""",true,true,"['true', 'mostly-true', 'false', 'half-true']",4,True
"The Arizona State Board of Education’s ""failure to report teachers whose certifications have been revoked or suspended ... resulted in the death of a student.""",mostly-true,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,False
"""The states that actually have lots of teachers in teacher unions tend to be the states that have done the best in terms of academic success in this country.""",half-true,half-true,"['half-true', 'mostly-true', 'false', 'mostly-false']",4,True
"""By law, Democrats gave the superintendent of public instruction, back in 2009, the ability to take over failing schools … The current superintendent has failed to do that.""",false,false,"['false', 'mostly-false', 'pants-fire']",3,True
Half of Oregon university students are on Pell Grants.,mostly-true,false,"['false', 'mostly-true', 'half-true', 'mostly-false', 'true']",5,True
"Says under the Romney-Ryan budget ... ""the American Opportunity Tax Credit for college tuition would be eliminated.""",mostly-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'true']",5,False
"Florida is ""the 45th in state education funding.""",true,false,"['false', 'true']",2,True
"""Mitt Romney says class sizes don’t matter.""",true,false,"['false', 'mostly-false', 'pants-fire']",3,False
"Says Gov. Pat McCrory ""tried to cut education funding to its lowest budget share in over 30 years.""",half-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"""I’ve given the religious schools in my budget more money than ever before in history.""",true,true,"['true', 'false']",2,True
"Central Falls ""schools are overfunded by state money by as much as $8 million.""",half-true,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
"""One generation ago we led the world in college graduation. We're 16th today.""",mostly-true,mostly-true,"['mostly-true', 'true', 'false', 'half-true', 'mostly-false']",5,True
"There have been 74 ""school shootings in America since Sandy Hook.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"""New Jersey alone, my home state, is facing a ten-and-a-half billion dollar shortfall in its 2012 fiscal budget. This means more cuts in state and local spending for education, which means our kids are hurt.""",false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"Says three research universities ""came out and said (CPS is) the best public school system in the United States of a major urban system.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire', 'true']",6,True
Says he’s the first Aggie governor of Texas.,true,true,['true'],1,True
“There's not been a single book banned in the state of Florida.”,false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"""One-third of our college grads leave Ohio within three years.""",mostly-true,mostly-true,"['mostly-true', 'mostly-false', 'false', 'half-true', 'true']",5,True
Harvard University “refuse(s) to tell us” who its international students are.,false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"""I am roughly being paid $53 a day to educate your child.""",false,false,"['false', 'mostly-false', 'pants-fire']",3,True
Terry McAuliffe favors “taking the Pledge of Allegiance and the 4th of July out of the (school) curriculum.”,false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"After actions by Gov. Scott Walker and Republicans, Wisconsin ""is dead broke.""",pants-fire,false,"['false', 'pants-fire']",2,True
"""It turns out that Texas has an $18 billion budget shortfall and can't afford its new science textbooks.""",mostly-true,mostly-true,"['mostly-true', 'true', 'false', 'half-true', 'mostly-false']",5,True
"""Recent studies have confirmed that any academic benefits of government funded preschool disappear by the fourth grade.""",false,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'true']",5,True
"Fundamental changes made to the language describing the Wisconsin Idea in the University of Wisconsin System's mission statement were the result of a ""drafting error.""",pants-fire,false,"['false', 'pants-fire', 'mostly-false']",3,True
"""3,000 teachers lost their jobs when (Crist) was governor.""",mostly-false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"When Haitians go to school in Springfield, Ohio, they “take the place of our children in school” and “each one will have a private interpreter.""",false,false,"['false', 'pants-fire', 'mostly-false']",3,True
"In 2011 under Scott Walker, Wisconsin for the first time spent ""more on our prison system than we did"" on the University of Wisconsin System.",mostly-true,false,"['false', 'true', 'mostly-false', 'half-true', 'pants-fire']",5,False
"""Dan Gelber: On the record against scholarships to help our needy children attend Jewish private schools.""",pants-fire,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'true']",5,True
"""Nearly a quarter of all adults in this state have some college credit without a degree.""",mostly-true,mostly-true,"['mostly-true', 'true', 'half-true']",3,True
"Since Republicans took over after the 2010 election, ""the graduation rate in Wisconsin has gone from 86 percent to 88 percent. The black graduation rate has gone from 60 percent to 65 percent. The Latino graduation rate has gone from 65 percent to 71 percent.""",half-true,half-true,"['half-true', 'mostly-true', 'false', 'mostly-false']",4,True
"""Every dollar we invested in high-quality, early education programs can save more than $7 later on by boosting graduation rates, reducing teen pregnancy, even reducing crime.""",half-true,mostly-true,"['mostly-true', 'true', 'half-true', 'false', 'mostly-false']",5,True
"""40% of the folks who have student loans do not have a college diploma, four-year diploma. These are people who are truck drivers and who are nail technicians and nurses’ aides.”",true,mostly-true,"['mostly-true', 'true', 'half-true', 'false', 'mostly-false']",5,True
"""If you are born poor in America, we rank ninth or tenth in our citizens’ ability to climb up through that ladder and get themselves into the middle class.""",mostly-true,mostly-true,"['mostly-true', 'true', 'half-true', 'false']",4,True
"""Speaker Gingrich has said that we ought to get rid of our child labor laws.""",mostly-false,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'true', 'mostly-true']",6,True
"In Wisconsin, ""we have a bill that would allow hidden, deadly weapons -- every single person to carry one -- no training, no background check, even around schools.""",mostly-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True
"“The federal government spent over $500k trying to force fish to exercise on treadmills, an additional $150k to see if gingerbread houses are earthquake proof.”",mostly-false,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
"""Of our 98,000 teachers who are K-12, over 53,000 of those teachers today are over 50 years old.""",false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"A school uniform policy helps with ""school safety, helps with truancy.""",half-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True
"The education tax burden for Shelby County -- and Tennessee -- is ""one of the lowest in the country.""",mostly-true,false,"['false', 'mostly-false', 'true', 'half-true']",4,False
The Associated Press misspelled Mississippi in a headline about the state’s literacy program.,false,false,"['false', 'pants-fire']",2,True
"Under legislation that has cleared the Georgia House, some children who are ""legal refugees"" could obtain state scholarships to attend private schools.",true,true,['true'],1,True
“The number of ICU beds is larger in Boone County by a factor of three” compared to Orange County for the University of North Carolina.,false,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'true']",5,True
Says 85 percent of IDEA charter-school students come from low-income families and about 99 percent of its graduates go to college.,mostly-true,true,"['true', 'false', 'mostly-true', 'half-true', 'mostly-false', 'pants-fire']",6,True
"""In Oregon, students are skipping math class to learn about the Bible.""",true,false,"['false', 'true', 'mostly-false', 'half-true', 'mostly-true']",5,True
"Virginia was named ""best managed state, best state for business and best state to raise a child"" while I was governor.",true,true,['true'],1,True
"""An economic impact study found that for every $1 invested in pre-K in Pennsylvania, a total of $1.79 is generated in total spending within the state.""",half-true,half-true,"['half-true', 'false', 'mostly-false', 'mostly-true', 'pants-fire']",5,True
"Austin school district ""teachers are the lowest paid of any urban"" Texas district and the ""lowest paid of any surrounding school district.""",half-true,false,"['false', 'mostly-false', 'half-true', 'true', 'mostly-true']",5,True
"""The state is set to recapture an additional $500 million in Robin Hood payments from taxpayers and not one penny of it will go to public education in Texas.""",false,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
"Scott Walker ""couldn’t get his own party"" to back more than a 500-student increase in Milwaukee’s school choice program, but in Indiana, ""Mitch Daniels’ voucher program is approaching 30,000 students two years after opening.""",half-true,half-true,"['half-true', 'mostly-true', 'false', 'mostly-false']",4,True
"""Since Scott Walker has been our governor, we’ve gone from 50 percent state funding for the"" University of Wisconsin System ""to 15 percent.""",false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"""Common Core expects English teachers to spend at least half of their reading instructional time at every grade level on informational texts.""",false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"""Texas ranks 49th in per-pupil funding among the states.""",mostly-true,false,"['false', 'mostly-false']",2,False
"""It used to be the policy of the Republican Party to get rid of the Department of Education. We finally get in charge and a chance to do something, so we double the size of the Department of Education.""",true,false,"['false', 'mostly-false', 'true', 'pants-fire', 'half-true', 'mostly-true']",6,True
"Gains in Atlanta Public Schools scores on a national standardized test lend credence to ""dramatic"" score increases on state tests.",false,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
"Says a ""recent analysis"" showed that 91 percent of Deferred Action for Childhood Arrivals (DACA) recipients are employed, in school or serving in the military.",mostly-true,true,"['true', 'mostly-true', 'false', 'half-true', 'mostly-false', 'pants-fire']",6,True
"As a sign of ""extraordinary progress,"" ""there are half as many (primary-age) children out of school today as there were 15 years ago.""",half-true,false,"['false', 'mostly-false', 'pants-fire']",3,False
"Says he ""invested over $100 million in worker training.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'false', 'true', 'mostly-false']",5,True
"""We’re talking right now about a $12 billion hole in our current, so-called balanced"" state ""budget.""",half-true,false,"['false', 'true', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true']",6,True
"""Tennessee students now cover about 67 percent of the cost of their education at public universities, and some 60 percent at community colleges.""",true,true,['true'],1,True
Brown University student Mustapha Karbouch was a suspect in school shooting.,false,false,"['false', 'pants-fire']",2,True
"""200,000 students attempt suicide every year on college campuses.""",half-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
Gov. Abbott “signed a bill last year eliminating the requirements for Texas schools to teach MLK’s ‘I have a dream’ speech.”,half-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"""Fifty percent of our students who enter higher education need to take remedial courses because they are not prepared for college-level work.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True
"""In Florida children are required to take their first standardized test within 30 days of beginning kindergarten and Gov. DeSantis wants to extend that requirement to preschoolers.""",half-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true']",5,True
“The Biden administration has decided to cancel $0 in student debt.”,mostly-false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"Charlie Crist stopped ""layoffs of some 20,000 school teachers during the global economic meltdown.""",half-true,false,"['false', 'mostly-true', 'mostly-false', 'half-true', 'true', 'pants-fire']",6,True
"The Providence teacher contract ""is one of the longest in the country.""",false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"""When these [undocumented] students graduate from college, they're still illegal aliens. They cannot get a job.""",true,false,"['false', 'mostly-false']",2,False
"""There's no demonstrable evidence they (after-school programs that feed kids) are helping kids do better at school.""",mostly-false,false,"['false', 'mostly-false', 'half-true']",3,True
"""Only 20 percent of our current graduates from Texas high schools go ahead and achieve either a national certificate or a community college degree -- or a college degree.""",mostly-false,false,"['false', 'true', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",6,True
"“We watched Terry McAuliffe, when he was governor, lower the (accreditation) standards in our schools...”",mostly-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true']",5,True
"""We’re making more than  ever off oil and gas right now, but it’s no secret that oil production  in Texas peaked in the 1970s.""",mostly-true,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true']",4,True
"""Of all the money we spend on education, less than 32 percent goes to teachers.""",mostly-true,false,"['false', 'true', 'mostly-false', 'half-true', 'pants-fire']",5,False
"""Florida spends more than $300 million a year just on children repeating pre-K through 3rd grade.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'false', 'mostly-false']",4,True
"""As chair of the Senate Education Committee, I led the charge to restore most of the education cuts from last session.""",pants-fire,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'true']",5,True
"""We expanded charter"" schools.",half-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True
Greg Abbott defended more than $5 billion in public school funding cuts in fighting hundreds of school districts in court.,half-true,false,"['false', 'true', 'mostly-false']",3,False
Says Rick Perry said there’s an administrator for every teacher in Texas public schools.,false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"""Georgia still has one of the richest programs in terms of scholarships for students to go to college.""",true,true,['true'],1,True
Says Republicans want to cut education by 25 percent.,mostly-true,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,False
"""When California faced a budget crisis,"" Christy Smith ""voted to lay off teachers and then voted to increase her pay.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"Common Core means ""there are over 300 data elements the government is going to be collecting about your children and about you.""",mostly-false,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
"""Since 2011, the gap in high school graduation rates between African-American students and all students has been cut in half, from 6.4 percent to 3.1 percent.""",true,true,['true'],1,True
"Ken Mercer ""wants Sean Hannity and James Dobson included in social studies texts.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true']",4,True
"Says Rick Scott ""cut education by $1.3 billion"" in his first year, then ""in his second year he decreases funding by $300 million to our state universities.""",mostly-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'true', 'pants-fire']",6,True
"""US President D. Trump Approves Scholarship for 50,000 African Student to Study in USA 2018"" ​",pants-fire,false,"['false', 'pants-fire']",2,True
"""Things like … having Friday classes have been shown to be very effective on college campuses"" in reducing drinking.",half-true,half-true,"['half-true', 'mostly-true', 'false', 'true']",4,True
"""New Jersey loses net, that is minus those who come into the state, 30,000 students a year.""",true,true,"['true', 'false']",2,True
"Says Marco Rubio’s ""proposed college affordability overhaul would specifically benefit for-profit colleges.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true']",5,True
"""Special education categorical aid"" from the state ""hasn’t been raised in over a decade.""",mostly-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'true', 'pants-fire']",6,True
"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,False
"""The average student comes out of college hundreds of thousands of dollars in debt.""",false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"""We went from zero A elementary schools when I took office to 16 when I left, and our total A and B schools went up by 260 percent.""",mostly-true,true,"['true', 'mostly-true', 'false', 'half-true', 'mostly-false']",5,True
"""...Over 30 years, federal spending on education has grown by 375 percent, but test scores remain flat.""",mostly-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,False
"A recent spending bill had at least ""$1.6 billion in there ... for schools to give them an opportunity to secure them.""",mostly-false,false,"['false', 'mostly-false']",2,True
"In his first meeting with University of Wisconsin System officials, Republican Governor elect Scott Walker told them to prepare for cuts.",false,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true', 'true']",6,True
"""The top 25 hedge fund managers (are) making more than all of America's kindergarten teachers combined.""",true,false,"['false', 'mostly-false', 'true', 'half-true', 'pants-fire']",5,True
"""We have been teaching these (Common Core) standards in Florida schools since 2010.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"""In Austin, Texas, the average homeowner is paying about $1,300 to $1,400 just for recapture,"" meaning funds spent in non-Austin school districts.",true,true,"['true', 'false', 'mostly-true', 'half-true']",4,True
"Lorain ""is the poorest urban school district in the state of Ohio.""",false,false,"['false', 'mostly-false', 'pants-fire']",3,True
“I can send every qualified person to a four-year college in their state for $150 billion.”,false,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
"""Nationwide tuition at public universities is up almost 300 percent ... in the last 20 years.""",mostly-true,false,"['false', 'mostly-false', 'true', 'half-true']",4,False
"Says ""the most dangerous time for children"" is from ""3 to 6 p.m., during which time juvenile crime rates triple""",half-true,half-true,"['half-true', 'false', 'mostly-true', 'mostly-false']",4,True
Says “Tim Michels wants to defund public education — calling it ‘the definition of insanity’ to continue to fund public schools.”,mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True
"Says Texas ranks 49th nationally in ""what we are doing to support our per-pupil investment in education in the state.""",mostly-true,false,"['false', 'true', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true']",6,True
"Says the University of South Florida invests in oil companies like BP, tobacco companies, weapons manufacturers and private prisons.",mostly-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True
"""F: The grade given to Florida for college affordability under Jeb Bush's leadership.""",half-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True
"Says Rep. Paul Ryan’s budget proposal ""would effectively double the interest paid out on existing and future student loans.""",mostly-false,false,"['false', 'mostly-false', 'half-true']",3,True
