statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"GOP candidate for California governor Travis Allen ""on the floor vote … refused to join Republicans opposing driver licenses for illegal aliens.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"In the U.S. asylum system, ""claims of 'fear to return' have skyrocketed, and the percentage of claims that are genuinely meritorious are down.""",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
Says he did not say Republicans would filibuster immigration reform.,false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Let’s talk about the facts and where we are today. There are still nearly 2,600 children who are separated from their parents"" due to the Trump administration’s zero-tolerance policy.",true,true,['true'],1,True
"Says Elizabeth Warren, asked about the Mollie Tibbetts murder, said “I know this is hard for her family, but they have to remember that we need to focus on real problems, like illegal immigrants not being able to see their kids.”",pants-fire,pants-fire,['pants-fire'],1,True
"""The Congressional Budget Office, a nonpartisan office, did an analysis and said that passing comprehensive immigration reform will reduce the federal deficit by $200 billion over the next decade.""",true,true,"['true', 'mostly-true']",2,True
"""When they say Mexico can't pay for the wall, I say of course they can. We have a trade deficit with Mexico that's unbelievably big. ... It's billions and billions of dollars -- far more than what we're talking about for the wall.""",false,false,"['mostly-false', 'false']",2,True
"""Liberals in County Hall want our community to be a sanctuary county""",pants-fire,false,"['mostly-false', 'false']",2,False
"""If it weren’t for me … (illegal immigration) wouldn’t even be a big subject.""",false,false,"['mostly-false', 'false']",2,True
"""The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"""Almost 40 percent of all (undocumented) immigrants come by plane and they overstay their visas.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""I am the only person in this field who is against amnesty. Every other person in this field wants to allow people who are here illegally to be able to stay here, in one form or another.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
“FEMA has been directed back to North Carolina with $2 billion in emergency funds: ‘We transferred it from the programs that fund welfare for illegals. They don’t be needing it.’”,false,false,['false'],1,True
"“In the last 11 months, Customs and Border Patrol has averaged 200,000 apprehensions a month, and you know how many beds we have to detain people at the border? Thirty-eight thousand.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"""By funding the authorization that’s already happened a decade ago (in the Secure Fence Act of 2006), we could start the process of meeting Mr. Trump’s campaign pledge to secure the border.""",true,true,"['true', 'mostly-true']",2,True
"""Phoenix, Ariz., is the No. 2 kidnapping capital of the world.""",pants-fire,pants-fire,['pants-fire'],1,True
"""When I say Mexico is going to pay for the wall, that's what I said. Mexico is going to pay. I didn't say they're going to write me a check for $20 billion or $10 billion.""",false,false,"['mostly-false', 'false']",2,True
"""Close to half of the folks in this country illegally entered legally (but) overstayed (their ) visas.""",mostly-true,mostly-true,['mostly-true'],1,True
“Promises kept: negative net migration (in the U.S.) for the first time in 50 years!”,mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"Obama’s 2012 policy on younger immigrants ""created these children coming across"" the border.",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True
"""Last year, out of the 500,000 (in) population growth we had in the state of Texas, about 250,000 of the 500,000 came to Texas... from the other 49 states.""",half-true,half-true,['half-true'],1,True
"Says his administration has made ""progress"" on border enforcement by ""putting more boots on the southern border than at any time in our history and reducing illegal crossings to their lowest levels in 40 years.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"Says presidents George W. Bush and Barack Obama each tried to get immigration bills passed, but ""it did not work because the other party was unwilling to provide the president and his party a victory.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True
Says about 80% to 90% of people seeking asylum do not have a valid claim.,false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Undocumented drivers ""have protections that US citizens don’t receive under Green light bill.""",false,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
“The removal of birthright citizenship only applies to the children of those that are here ILLEGALLY.”,false,false,"['mostly-false', 'false']",2,True
"Says Jacky Rosen ""voted against stopping criminals from re-entering the United States.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True
"Says U.S. Rep. Dan Lipinski “voted against the DREAM Act, supports separating families and banning Muslims.”",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Kids in cages"" in border facilities are ""at 700% capacity.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"Says Hillary Clinton and millennials have the same positions on climate change, abortion rights, immigration reform, gay rights and college affordability. ""Donald Trump doesn't.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"Says a 9-year-old girl was recently raped in Austin, Texas, by a guy previously ""caught four times and released.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True
"Ted Cruz ""helps run two national organizations that have been leading the push to give amnesty to illegal immigrants.""",pants-fire,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,False
"""How do Jeb Bush and Donald Trump differ on immigration? Spoiler alert: They don't.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True
"Ketanji Brown Jackson has ""a weak record — defund police, abolish ICE and now a completely open border policy.""",pants-fire,false,"['mostly-false', 'false']",2,False
"""Immigrants are more fertile.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says he has ""yet to get a response"" from Barack Obama to his August 2010 letter making border security requests.",pants-fire,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,False
"Haitian immigrants are eating pets and wildlife in Springfield, Ohio.",false,false,['false'],1,True
"I am ""the only candidate for lieutenant governor to oppose in-state tuition for illegal immigrants.""",false,false,"['half-true', 'mostly-false', 'false']",3,True
"""Each year ICE detains someone, it costs taxpayers over $50,000. For comparison, by the way, that's four times the amount the federal government spends on each child in our public schools.""",half-true,mostly-true,"['mostly-true', 'half-true']",2,True
"Said Adolf Hitler and Donald Trump have both described deportations as ""a military operation.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
“Biden wants to give illegals ID cards so they can start collecting American benefits.”,false,false,"['mostly-false', 'false']",2,True
"Says El Paso is the ""safest city of our size in the nation.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"Says Marco Rubio ""voted to deport"" young people known as Dreamers.",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Congressman Jeff Denham ""has agreed all illegal immigrants should be detained, arrested and deported.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True
Says Travis County’s sheriff refuses to enforce 8 USC 1373.,false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
