statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"""Republicans in Congress refuse to list a single tax loophole they are willing to close.""",true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
Says Joe Biden repeatedly told Americans he's going to raise their taxes.,false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
Ben Unger supported a 15 percent property tax increase on Oregon seniors.,half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
"Says U.S. Senate candidate Tammy Baldwin ""proposed a $3.9 trillion tax increase -- a tax increase so extreme"" that ""even Nancy Pelosi voted against it.""",mostly-true,false,"['mostly-false', 'false', 'pants-fire']",3,False
"""Republican (small business tax cut) bill spends $80 million for better Google searches, not job creation""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
"""In 67 different ways, Governor McCrory has raised taxes on middle income families.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"The United States has ""10,000 IRS agents making sure that you don't take an improper charity deduction,"" but to fight terrorism, it has ""less than two dozen people focusing on countering violent extremism at home.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
The new tax will make soda sold in Chicago among the most expensive in the country.,true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"The federal government owns 30 percent of the land in the 50 states, or about 650 million acres.",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"Says ""80 percent of the tax breaks in"" President Donald Trump’s tax-cut ""proposal go to the top 1 percent, that is, people making more than $730,000 a year.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"The WIC program ""is an incredibly cost effective program, serving nearly 10 million Americans each year and costing less than $100 per person. In my district, more than 18 percent of residents suffer from food insecurity and depend on WIC to make ends meet.""",pants-fire,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,False
"""Fifty-one percent -- that is, a majority of American households -- paid no income tax in 2009. Zero. Zip. Nada.""",true,false,"['mostly-false', 'false', 'pants-fire']",3,False
"""As governor, Kasich delivered the largest tax cut in the nation.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"In Wisconsin, 98 percent of all small businesses will qualify for income-tax relief under my plan, freeing them to expand and create jobs.",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"U.S. tariffs on China are ""not hurting anybody"" in the United States.",pants-fire,false,"['mostly-false', 'false']",2,False
Says the Simpson-Bowles deficit reduction proposal urged raising $2 trillion in new revenue.,mostly-false,true,"['true', 'mostly-true']",2,False
"Says Donald Trump’s tax plan gives the wealthy and corporations ""more than the Bush tax cuts by at least a factor of two.""",true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,False
"Tim Kaine, as governor, proposed tax increases on people earning ""as little as $17,000.""",true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,False
"""I’ve released 22 years of my tax returns. You can go online and look. (Donald Trump) hasn’t released one.”",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"""There are so many loopholes ... our businesses pay effectively one of the lowest tax rates in the world.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"As Tennessee governor, Phil Bredesen ""supported higher taxes on us. Higher gas taxes. Higher sales taxes.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"Says LeBron James ""stops paying his Social Security taxes at the beginning of the second quarter of the first game of the season.""",mostly-true,false,"['false', 'pants-fire']",2,False
"Says Warren Buffett has publicly said his secretary ""should not be paying a higher tax rate"" than him.",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
Say Gov. Tony Evers ‘canceled’ the sales tax holiday this year,false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"""My property taxes went down largely because my technical college portion went down 35.5% because of the money we put in at state.""",true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
Democrats say Chafee wants to tax equipment that enables amputee veterans to drive,true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False
"Says he lived up to a 2008 promise when he ""closed corporate tax loopholes that were sending profits overseas.""",half-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
