statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"“When you look at Wisconsin, in their largest city they normally have roughly 500 polling places. They just had their election a week ago, and they had five. That is ludicrous.”",half-true,false,"['false', 'mostly-false', 'pants-fire']",3,False
"""Opponents of Section 5 (of the Voting Rights Act) complain of state expense, yet their only cost is the paper, postage and manpower required to send copies of legislation to the federal government for review.""",half-true,half-true,"['half-true', 'false', 'mostly-true', 'mostly-false']",4,True
Voting in California is “rigged.”,pants-fire,false,"['false', 'pants-fire']",2,True
"""Look at the men on this stage. Collectively, they have lost 10 elections. The only people on this stage who have won every single election that they’ve been in are the women, Amy and me.""",true,true,"['true', 'false']",2,True
"""This is the first time a party has picked up multiple seats during a regular election since the mid 1980s, making this the largest majority of any party in more than 25 years.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'false']",4,True
"Wisconsin’s Government Accountability Board ""ignored their duties and did not regularly audit"" voters to remove felons ""for a span of 16 elections.",half-true,half-true,"['half-true', 'false', 'mostly-false']",3,True
Says the election results are suspicious because opponent U.S. Sen. Baldwin won “nearly 90%” of absentee ballots in Milwaukee.,false,false,"['false', 'mostly-false']",2,True
Thousands of military ballots were found in the trash in Wisconsin.,false,false,['false'],1,True
"Says Kate Cloonen ""needs that extra $68,000"" lawmaker salary on top of the ""$8.5 million in state contracts for her construction company.""",half-true,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
"“Actually, I won Wisconsin.”",pants-fire,false,['false'],1,False
Mail-in voting requires no signature verification.,false,false,['false'],1,True
"Says Charlie Crist's campaign bashed Sen. Bill Nelson's ""big-government solutions.""",pants-fire,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"""Do you know which state has the worst ratio of white voter turnout to African-American voter turnout? Massachusetts. Do you know what has the best, where African-American turnout actually exceeds white turnout? Mississippi.""",half-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'true']",5,True
"Says Joe Biden said, “Why am I doing this? Why? What is my real aim?”",false,false,"['false', 'mostly-false']",2,True
An Illinois couple who received five vote-by-mail applications can vote five times.,false,false,['false'],1,True
The Freedom to Vote Act is “a sprawling takeover of our whole political system.”,false,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
"""Wisconsin is one of the few states in the country that do not currently require a photographic identification"" to vote.",false,false,['false'],1,True
"""Out of 67 counties (in Florida), I won 66, which is unprecedented. It's never happened before.""",pants-fire,false,"['false', 'mostly-false']",2,False
"Says that in the 1985 election former Gov. Tom Kean had ""the largest winning margin for a gubernatorial candidate in Jersey history.""",true,true,"['true', 'false']",2,True
"Says Ohio Rep. Marcy Kaptur ""actually lives"" in ""a fancy condo in the Washington, D.C.  suburbs.""",false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"""Millions of dollars are spent by Planned Parenthood to elect Democrats to the House of Representatives and the Senate.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'false', 'mostly-false', 'true']",5,True
Joe Biden was called for Michigan even though Donald Trump won more votes.,false,false,"['false', 'mostly-false', 'pants-fire']",3,True
Democrats “are trying to ban voter ID.”,mostly-false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"Says Rep. Maxine Waters, D-Calif., only needs about 40,000 to 50,000 votes to win election to Congress compared with the 120,000 votes King needs, because Waters has a higher immigrant population.",half-true,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
Sam Brown “said abortion should be banned without any exceptions for rape or incest.”,half-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true']",5,True
"Says U.S. Rep. Steve Southerland ""voted himself health care for life.""",pants-fire,false,"['false', 'mostly-false', 'pants-fire']",3,True
The Las Vegas Sphere displayed a derogatory message directed at former President Donald Trump.,false,false,['false'],1,True
California S.B. 1174 eliminates the requirement for voter ID at polling places.,mostly-false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"""At the Democratic convention, the Pledge of Allegiance was read with the words 'under God' removed.""",mostly-false,false,"['false', 'mostly-false', 'pants-fire']",3,True
Says opponent Eric Hovde “just proposed cutting Social Security by 28%.”,mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire']",4,True
"As Florida secretary of state, Kurt Browning ""allowed 1,800 illegal voters to register in Florida.""",pants-fire,false,"['false', 'mostly-false', 'pants-fire']",3,True
"""Two years ago, the longest serving leader of the California republic, Jerry Brown, boldly declared in China that California is a separate nation.""",pants-fire,false,"['false', 'mostly-false', 'pants-fire']",3,True
"Virginia was named ""best managed state, best state for business and best state to raise a child"" while I was governor.",true,true,['true'],1,True
Says there is an upcoming vote to preserve benefits of Texas homestead exemption for seniors and the disabled.,pants-fire,false,"['false', 'pants-fire']",2,True
“Two mail in ballots in PA (were) sent to the same person with their names on both a week and a half apart.”,half-true,false,"['false', 'mostly-false']",2,False
"Says Mitch McConnell credits Republicans ""for recent economic improvements"" even though they took control of the Senate only ""days ago.""",mostly-true,false,"['false', 'mostly-true', 'mostly-false', 'half-true', 'pants-fire']",5,True
Minnesota Gov. Tim Walz “forced schools to stock tampons in boys’ bathrooms.”,mostly-false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"""(John McCain) was even mentioned as a running mate with John Kerry.""",true,true,['true'],1,True
"On COVID-19, Donald Trump said that “maybe if you drank bleach you may be okay.”",mostly-false,false,"['false', 'mostly-false', 'half-true']",3,True
"With voting machines, ""They say we're going to have the results in two weeks. With paper ballots, you have the results that night.""",false,false,"['false', 'pants-fire', 'mostly-false']",3,True
"""At nearly 19 million people, the population of Florida is larger than all the earlier primary and caucus states combined.""",true,true,['true'],1,True
