statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"Ken Cuccinelli would ""take money away from public schools to fund private schools.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
"""Only 2 percent of public high schools in the country offer PE classes.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
"""Arizona schools rank 45th in the nation, dead last in funding per student.""",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False
"A company hired to do Common Core testing in Florida will ""attract every one of your children to become as homosexual as they possibly can.""",pants-fire,false,"['false', 'pants-fire']",2,True
"New York state subsidizes private colleges ""probably more than any other state except maybe one.""",true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,False
"""In 2012, 1 in 4 Wisconsin schools had a subpar score on the Department of Public Instruction’s recent report cards"" and are ""failing"" the children they serve.",pants-fire,false,"['false', 'pants-fire']",2,True
"""Will (HB2) threaten federal funding for public schools under Title IX? No, according to a federal court which has looked at a similar issue.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"""Two-thirds of our kids can’t read at grade level.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"""The United States death rate is two-and-a-half times higher for those who do not have a high school education.""",true,true,['true'],1,True
"The state covered a smaller percentage of the cost of K-12 education in 2013 than it did
in 2002.",mostly-true,true,"['true', 'mostly-true', 'false']",3,True
"Under legislation that has cleared the Georgia House, some children who are ""legal refugees"" could obtain state scholarships to attend private schools.",true,true,['true'],1,True
“The number of ICU beds is larger in Boone County by a factor of three” compared to Orange County for the University of North Carolina.,false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"Virginia ""spends less per student today than we did in 2008.""",true,false,"['mostly-false', 'false']",2,False
"""Whether you like to admit it or not, half our general revenue goes to education.""",true,true,"['true', 'false']",2,True
"Kirk ""Cox joined special interests to deny teachers raises.""",pants-fire,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
"The Wisconsin school voucher program ""has no research that shows that it’s going to improve student learning.""",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False
“Breaking: Trump names Boebert secretary of education”,false,false,"['false', 'pants-fire']",2,True
"""Nearly half of public school teachers in Texas are working a second or a third job, not for kicks, not for extra spending cash, but just to make ends meet.""",half-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"Says he ""restored prayer and the pledge in our schools.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"Says his father-in-law, former Gov. Linwood Holton, ""integrated Virginia public schools.""",half-true,false,"['true', 'mostly-false', 'false']",3,False
"The results of Atlanta Public School’s 2010 and 2011 CRCT tests ""have not been questioned.""",pants-fire,false,"['false', 'pants-fire']",2,True
Says the Texas Department of Agriculture didn’t notify over 700 Texas students about a computer hack releasing critical personal information including Social Security numbers until 32 days after the breach.,mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"""California to teach kindergarteners there are 15 genders.""",false,false,"['mostly-false', 'false']",2,True
"Social Security ""was basically invented"" at the University of Wisconsin-Madison; ""that's where Franklin Roosevelt got the idea.""",true,true,['true'],1,True
"Says Stacey Evans ""voted for (school) vouchers...in the beginning.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
House Bill 2301 never had a public hearing,mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"FCAT tests ""account for less than 1 percent of the instructional time provided during the year.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
“I brought back Big Ten football.”,mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"Florida Gov. Ron DeSantis “signs bill requiring Florida students, professors to register political views with (the) state.”",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"The Trump administration removed nursing from the list of professional degree programs, affecting aspiring nurses’ student loan access.",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
"""70,000 three-year-olds and four-year-olds across America will lose access to the preschool Head Start program. ... 2,000 in the state of Florida alone.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"Says State Comptroller Matthew Boxer ""pointed out that many towns are artificially lowering the real estate values that they report to Trenton"" in order to ""get hundreds of millions of dollars of additional school aid. This is the kind of fraud that needs to be addressed immediately.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True
"""We refused to balance the budget on the backs of our children.""",mostly-false,false,"['mostly-false', 'false']",2,True
"Says that under the law, New York City Mayor Bill de Blasio “can’t open” the city’s schools.",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
