statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"""We have ten different tax brackets and if you’re making $9,000, you’re already in the top tax bracket.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
A $5-a-night hotel/motel tax that’s part of the transportation bill will hurt Georgia’s convention business by adding extra costs for large groups coming to the state.,mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""Travis County now has the highest urban county tax rate in Texas.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Loranne Ausley ""voted six times to tax your savings.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"According to ""independent experts,"" Donald Trump's tax plan ""would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"Terry McAuliffe ""wants to raise your taxes $1,700 to pay for his infinite promises.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
"Val Demings ""voted with Pelosi to raise taxes over $4,000 on Florida families.""",mostly-false,false,"['mostly-false', 'false']",2,True
"""Mitt Romney is the first major party candidate for president of the United States in modern times not to release at least 12 years of tax returns.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
Says Panasonic stayed in New Jersey because of the Business Retention and Relocation Assistance Grant (BRRAG) program.,false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"""I never supported"" a state income tax for Texas.",pants-fire,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"The United States has ""10,000 IRS agents making sure that you don't take an improper charity deduction,"" but to fight terrorism, it has ""less than two dozen people focusing on countering violent extremism at home.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"""I have never once raised the county tax levy -- not for seven straight years.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Under Obama's tax plan, ""95 percent of you will get a tax cut.""",half-true,half-true,"['half-true', 'mostly-false', 'false']",3,True
Tim Kaine broke a campaign promise not to raise taxes.,mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
"""We cut business taxes so today 70 percent of our businesses don't pay a business tax.""",mostly-true,false,"['mostly-false', 'false']",2,False
"""[O]ver 200,000 ordinary citizens were given the opportunity to identify projects they preferred.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""On the personal tax side, middle-income people are getting cuts and rich people are getting very little cuts or, in certain cases, increases"" under the Republican tax bills.",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"""98 percent of American families"" make ""under $250,000 a year.""",true,true,['true'],1,True
"""(The Tax Policy Center) found that Romney would raise taxes on the average middle class family by $2,000 to pay for $5 trillion in tax cuts for millionaires and billionaires.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"Says Hillary Clinton ""wants to raise taxes on African-American owned businesses to as much as nearly 50 percent more than they're paying now.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"Says President Barack Obama initially said the national health-care mandate isn't a tax, but his administration now says it is a tax.",mostly-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True
"""There are no tax increases in this debt limit bill. Period.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"President Obama ""promised"" families making less than $250,000 a year would not see taxes go up, but ""Obamacare raises 18 different taxes.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
Finance experts estimate that paying in cash for the $2.5 billion in projects funded by the sales tax saved Gwinnett County more than $1 billion in interest payments.,true,true,"['true', 'mostly-true']",2,True
"Says the state’s rainy day fund is ""our insurance policy against a major natural disaster.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"""Nancy Pelosi wants a Windfall Tax on Retirement Income.""",pants-fire,false,"['false', 'pants-fire']",2,True
"The ""48, 49 percent"" that supports President Barack Obama are ""people who pay no income tax.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"Independent analysts ""found that Trump's tax plan, given to the wealthy and big corporations, would rack up $30 trillion in debt.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""If you have an investment for your child's education or own a mutual fund or a stock in a retirement plan, (Obama) is going to raise your taxes.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"A ""legacy of taxing and borrowing … crippled the economy we inherited two years ago.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True
