statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"Says Tim Walz said he carried weapons in war, but “he has not spent a day in a combat zone.”",true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False
"Women are ""disproportionately impacted by voter ID laws — especially married women who change their names, or those whose IDs do not accurately reflect their gender.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
“Voter fraud investigations are being banned by Michigan lawmakers!”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"""You know what Truman said, ‘You want a friend in Washington, buy a dog.’ """,false,false,"['false', 'pants-fire']",2,True
"Four members of the Rhode Island General Assembly ""went to vote in 2010 and were told they had already voted.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
A “dead man on the ballot” is evidence the Democrats cheated in the election.,false,false,"['mostly-false', 'false']",2,True
"Glitches with voting in Arizona, New Jersey and Texas are proof the election is rigged.",false,false,"['mostly-false', 'false']",2,True
The Commission on Presidential Debates wrote a letter after the 2016 presidential debates apologizing to Donald Trump.,false,false,"['mostly-false', 'false']",2,True
"Michelle Nunn ""spent most of her childhood"" in Perry, Ga.",mostly-false,false,"['mostly-false', 'false']",2,True
"Rob Portman has taken more than $125,000 from ""Big Oil.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""After filing a lawsuit in Rhode Island, we reached an agreement with state agencies that resulted in more voters being registered in the first full month after our lawsuit than in the entire previous two-year reporting period.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
“There was tremendous cheating in New York”,pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True
John Fetterman “is suing for the right to cheat and steal the election.”,false,false,"['mostly-false', 'false']",2,True
"Says the Club for Growth tries to defeat Republicans, and that its president called Nancy Pelosi ""the person I respect the most in Washington.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
