statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"""For what we spend in just one week in Iraq, 800,000 children could get health insurance for an entire year.""",mostly-true,mostly-true,['mostly-true'],1,True
"Says Walker ""wants to get rid of"" students’ ability to stay on their parents’ health insurance.",false,false,['false'],1,True
"""Minnick voted to let the government fund abortion under Obamacare.""",false,false,['false'],1,True
"""Obamacare could force thousands of volunteer fire stations to cut service or close entirely!""",half-true,mostly-false,"['mostly-false', 'false']",2,False
"""It’s a plan that incorporates ideas from many of the people in this room tonight – Democrats and Republicans.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""Rick Scott vetoed funding for 30 Florida rape crisis centers. Scott said the centers weren’t needed.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"West Virginia ""has the highest overdose death rate in the nation.""",true,true,['true'],1,True
"Says she ""brought together business, labor and hospitals to give 94,000 Oregon children health care.""",mostly-true,mostly-true,['mostly-true'],1,True
"""Only 536 Georgians are signed up for Obamacare while 400,000 in the state lost their health insurance.""",half-true,half-true,['half-true'],1,True
"Says New Hampshire’s second congressional district includes two counties where ""almost 5 percent if not more"" of residents are enrolled in the state’s expanded Medicaid program.",true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"""According to (Barack) Obama’s newest unconstitutionally enacted law, health care professionals are now required to violate HIPAA privacy laws and submit medical data to the government,"" which is ""then used as justification for gun confiscation.""",false,false,"['mostly-false', 'false']",2,True
"Says ""Scott Walker tried to pass a law to allow pharmacists to block women’s access to birth control.""",mostly-false,mostly-false,['mostly-false'],1,True
"""In 2022, illegal immigrants will have MORE FREEDOMS and easier access to healthcare and ballot boxes than most Americans... Just think about that.""",pants-fire,false,"['mostly-false', 'false']",2,False
Says Nick Kahl made it harder for many families to cover basic health care expenses.,mostly-false,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"The Democratic health care plan is a ""government takeover of our health programs.""",pants-fire,pants-fire,['pants-fire'],1,True
"Mark Warner cast ""the tiebreaking vote"" to pass Obamacare.",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True
"Obamacare is ""costing 2 million jobs.""",mostly-false,false,"['mostly-false', 'false']",2,True
"People committed involuntarily for 72 hours under the Baker Act will get their guns back ""automatically and immediately upon discharge....and their commitment is never entered into a background check database.""",half-true,false,"['mostly-false', 'false']",2,False
"""I want to give every American a $5,000 refundable tax credit.""",half-true,half-true,['half-true'],1,True
Says that Romney touted the Massachusetts health plan for the nation in his hardcover book but then deleted it for the paperback edition.,mostly-false,half-true,"['true', 'mostly-true', 'half-true']",3,False
"""Weeks after accepting a quarter-million-dollar campaign contribution"" from a hospital board chairman, Greg Abbott went to court against victims of a drug-taking neurosurgeon.",mostly-true,true,"['true', 'mostly-true']",2,True
"""You don't know if this (the H1N1 vaccine) is gonna cause neurological damage like it did in the 1970s.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True
"Under my platform, ""I will make no changes to the current (Medicare) system for current retirees and anyone approaching retirement.""",false,false,['false'],1,True
"""Marco Rubio thinks that government shouldn't be in the health care business at all.""",false,false,['false'],1,True
"""Without representation, (the IRS) can increase taxes.""",pants-fire,pants-fire,['pants-fire'],1,True
"Says the Trump administration ""has banned the CDC even using the word ‘transgender.’ """,false,false,['false'],1,True
"""There are millions of women all across the country who rely on Planned Parenthood for not just contraceptive care; they rely on it for mammograms.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
Says he didn't support the lawsuit to repeal the Affordable Care Act.,mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Lower insulin prices were the work of the Trump administration, not “Crooked Joe Biden. He had NOTHING to do with it.”",false,false,"['mostly-false', 'false']",2,True
