statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"""Ohio ranks 46th in the country in putting dollars in the classroom.""",mostly-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire', 'true']",6,True
“North Carolina teachers are already the lowest paid teachers in the south.”,mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true', 'true']",6,True
"“Think about parents who show up at school board meetings. By this DOJ, they’re called domestic terrorists.”",false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"""When California faced a budget crisis,"" Christy Smith ""voted to lay off teachers and then voted to increase her pay.""",mostly-false,false,"['false', 'mostly-false', 'pants-fire', 'half-true']",4,True
"""The overwhelming number"" of school districts reported their staff stayed the same or grew after the 2011-’13 state budget",false,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true', 'pants-fire', 'true']",6,True
"""Education Secretary Betsy DeVos owes Ohio $5.3 million for campaign finance violations and Mike DeWine's office refuses to collect the fine.""",mostly-false,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'mostly-true']",5,True
"Says Chris Christie fired 6,000 teachers.",half-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true', 'true']",6,True
“Joe Biden wants to end school choice.”,mostly-false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"Says ""we are overcharging students . . . to help pay for the health care law.""",half-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire', 'true']",6,True
"""With Rick Scott, there are more funds for preschool education.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true']",5,True
"Says Mike DeWine took $40,000 from ECOT and ""did nothing while the online for-profit school lied about enrollment and took millions meant for our kids.""",half-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true', 'true']",6,True
"Says State Comptroller Matthew Boxer ""pointed out that many towns are artificially lowering the real estate values that they report to Trenton"" in order to ""get hundreds of millions of dollars of additional school aid. This is the kind of fraud that needs to be addressed immediately.""",mostly-false,half-true,"['half-true', 'mostly-true', 'mostly-false', 'false', 'true', 'pants-fire']",6,True
Donald Trump is an “affirmative action advocate.”,mostly-false,false,"['false', 'pants-fire']",2,False
"""The vast majority of our public school students are receiving less state support than their private voucher peers.""",half-true,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true', 'pants-fire']",5,True
"""Arizona schools rank 45th in the nation, dead last in funding per student.""",mostly-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true', 'true']",6,True
"""Rick Scott tried to slash school funding by $3.3 billion.""",mostly-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true', 'true']",6,True
Florida’s in-state college tuition waiver for immigrants in the country illegally costs the state $41 million.,mostly-false,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'true', 'mostly-true']",6,True
"""This generation, on average, is starting their careers, if they’ve been to a four-year college, with just under $30,000 in debt.""",half-true,half-true,"['half-true', 'mostly-true', 'mostly-false', 'false', 'true']",5,True
"Says 70,000 children ""have lost their Head Start slots"" because of the sequester.",mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire', 'true']",6,True
Nathan Deal saved the HOPE scholarship program.,mostly-true,half-true,"['half-true', 'false', 'mostly-false', 'mostly-true', 'true', 'pants-fire']",6,True
“TEA is allowing online learning with attendance stipulations but will not fund school districts if they do not open their schools...If schools do not open and are not funded there will be no more teachers or school at all.”,half-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true', 'true']",6,True
"""We went from zero A elementary schools when I took office to 16 when I left, and our total A and B schools went up by 260 percent.""",mostly-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire', 'true']",6,True
"Says new GOP Wisconsin Assembly members ""voted to take funding away from their public schools in their districts to give it to private Milwaukee voucher schools.""",false,mostly-false,"['mostly-false', 'half-true', 'false', 'mostly-true', 'pants-fire', 'true']",6,True
"Says Rick Scott's proposed budget ""would lay off 20,000 teachers.""",half-true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true', 'true']",6,True
"""What is the maximum number of students allowed in your classroom? ... 30 or more!""",half-true,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'true']",5,True
"The merger of Georgia State University and Georgia Perimeter College will make GSU one of the largest universities in the nation, with more than 54,000 students.",true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire', 'true']",6,True
"Says state Senate recall challenger Sandy Pasch voted ""to cut school aid by nearly $300 million.""",true,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true']",5,False
