statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"Says when he was governor, ""we expanded participation in Virginia in early childhood programs by nearly 40 percent.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"In 2011 under Scott Walker, Wisconsin for the first time spent ""more on our prison system than we did"" on the University of Wisconsin System.",mostly-true,mostly-true,"['mostly-true', 'true', 'mostly-false', 'half-true', 'false']",5,True
"""Parents that go to school board meetings"" and question the curriculum are being ""flagged by the Department of Justice and the FBI for attending a meeting.""",false,false,"['false', 'mostly-false', 'pants-fire', 'mostly-true', 'half-true', 'true']",6,True
"Wisconsin education agency ""urged white students to wear white wristbands ‘as a reminder about your (white) privilege.’ """,mostly-false,false,"['false', 'mostly-true', 'true', 'mostly-false', 'pants-fire', 'half-true']",6,True
"Says Charlie Crist ""implemented Jeb Bush’s A+ Plan.""",true,mostly-true,"['mostly-true', 'false', 'true', 'mostly-false', 'half-true', 'pants-fire']",6,True
"Department of Education officials investigating Virginia Tech shootings ""have not once gotten into the car and driven down to Blacksburg to talk to the police chief or the university president or to anyone else.""",true,true,"['true', 'mostly-true', 'false', 'mostly-false', 'half-true', 'pants-fire']",6,True
"Texas spends ""more per day to house an inmate than we do on a student.""",true,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True
"In 2011, ""the average annual compensation for a teacher in the Milwaukee Public Schools system will exceed $100,000.""",true,false,"['false', 'pants-fire', 'mostly-false', 'mostly-true', 'true', 'half-true']",6,True
An illegal immigrant who gains admission at a public college takes class space away from students who are legal residents.,mostly-true,mostly-true,"['mostly-true', 'false', 'mostly-false', 'half-true', 'true', 'pants-fire']",6,True
"Says 100,000 are on waiting list to attend Texas charter schools.",mostly-true,mostly-true,"['mostly-true', 'false', 'mostly-false', 'true', 'pants-fire', 'half-true']",6,True
"The state-hired company that evaluates state-mandated student exams ""goes on Craigslist to get examiners to read our students’ essays.""",mostly-false,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"Teachers ""are working their third consecutive year -- some longer than that -- without salary increases.""",false,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True
Rick Scott says he supported in-state tuition for Dreamers while Charlie Crist was against it.,half-true,mostly-true,"['mostly-true', 'true', 'mostly-false', 'half-true', 'false', 'pants-fire']",6,True
"""We have one charter school that for seven years has been rated unacceptable.""",mostly-false,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says ""New Jersey has the most educated population of all the states in this country.""",mostly-true,mostly-true,"['mostly-true', 'true', 'half-true', 'false', 'mostly-false']",5,True
"Common Core is being ""used by the Obama Administration to turn the Department of Education into what is effectively a national school board.""",false,false,"['false', 'mostly-false', 'mostly-true', 'half-true', 'pants-fire', 'true']",6,True
"In annual surveys of Rhode Island communities that receive Drug Free community grants, many report that more than 50 percent of youth surveyed do not think daily marijuana use poses any serious risk of harm.",mostly-true,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True
