statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"""Human trafficking is the third-biggest criminal enterprise in the world.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True
"There have been ""at least four incidents where bullets from Mexico have crossed the border.""",true,true,['true'],1,True
"""Since 2013 alone, the Obama administration has allowed 300,000 criminal aliens to return back into United States communities. These are individuals encountered or identified by (Immigration and Customs Enforcement), but who were not detained or processed for deportation because it wouldn't have been politically correct.""",half-true,mostly-false,"['mostly-false', 'false']",2,False
"“Maxine Waters just introduced a bill to re-name Memorial Day — George Floyd Day.""",pants-fire,false,['false'],1,False
"""The number of inmates since 2000 on death row dying of natural causes has now surpassed the number of inmates executed.""",true,true,['true'],1,True
"""According to a recent study from the University of California Riverside, (sanctuary) cities with these policies have more violent crime on average than those that don’t.""",mostly-false,false,"['mostly-false', 'false']",2,True
"Austin was the ""site of the first mass shooting in the country.""",false,false,"['true', 'false']",2,True
"""A [bank] surveillance camera capturing a criminal’s face and other identifiable traits would certainly discourage robbery attempts and serve as a deterrent to robbers.""",false,false,"['half-true', 'mostly-false', 'false']",3,True
"""When we passed (the stand your ground law), we said it portends horrific events when people's lives were put into these situations.""",true,true,['true'],1,True
People who stole U.S. Postal Service uniforms are posing as postal workers and robbing people at gunpoint.,false,false,"['mostly-false', 'false']",2,True
"""There have been at least 100 shootings each year [Angel Taveras] has been mayor"" of Providence.",mostly-true,half-true,"['mostly-true', 'half-true', 'mostly-false']",3,True
"An undocumented immigrant ""was arrested on suspicion of arson in (the) Wine Country fires that have killed at least 40 residents.""",false,false,"['true', 'false']",2,True
"In Ferguson, Mo., ""you've got three black officers and 50 white officers with a town that is 67 percent African-American.""",mostly-true,true,"['true', 'mostly-true']",2,True
Minnesota incarcerates “about a third of what Wisconsin does.”,true,mostly-true,['mostly-true'],1,False
"""One out of every 5 people that the federal government charges with murder is an illegal alien.""",false,false,"['mostly-false', 'false']",2,True
"Data on violent crime shows Wisconsin ""has become less safe than it was when Scott Walker took office.""",mostly-false,mostly-false,['mostly-false'],1,True
"Says Andrew Gillum is running ""from the FBI.""",false,false,"['mostly-false', 'false']",2,True
"""New York is the safest big city in the nation, and our crime reductions have been steeper than any other big city’s.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"Sarah Palin endorsed a Wasilla policy that charged sexual assault victims for their ""rape kits.""",half-true,half-true,['half-true'],1,True
"""Puerto Rico mayor facing fraud charges over $3M in federal disaster relief""",false,false,"['mostly-true', 'mostly-false', 'false']",3,True
“Portland is burning to the ground.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"""One third of all federal prisoners today are illegal immigrants.""",mostly-false,false,"['mostly-false', 'false']",2,True
"""There are currently delays of up to six months in the processing of DNA evidence at the state run crime lab.""",half-true,half-true,['half-true'],1,True
"More ""than 80 percent of sex trafficking victims in America are U.S. citizens.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Human traffickers are putting toxin-laced tissues on gas pumps and door handles, then waiting for potential victims to pass out.",false,false,['false'],1,True
"""$53 million a week is coming across the border in drugs.""",mostly-true,mostly-true,['mostly-true'],1,True
"Since 1965, California has built ""six (college) campuses but 23 prisons.""",false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says of MS-13 gang members, ""We are getting them out of our country by the thousands.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says Debbie Mucarsel-Powell's family received $700,000 from the firm of ""violent warlord Ihor Kolomoisky,"" who is compared to Fidel Castro and Nicolás Maduro.",half-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
Crime rises in communities with casinos.,half-true,half-true,['half-true'],1,True
"""48-Hour waiting periods limit crimes of passion and keep our communities safe.”",half-true,mostly-true,"['mostly-true', 'half-true']",2,True
"Says Peter Kilmartin voted ""in favor of expanding the 'good behavior' statute to sex offenders.""",false,false,['false'],1,True
"Says El Paso is the ""safest city of our size in the nation.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"California has lower homicide rates than Alabama, Arkansas and Oklahoma.",mostly-true,true,"['true', 'mostly-true']",2,True
"Milwaukee has seen ""an uptick in violence"" since 2010, and ""the only period of calm we get is when winter sets in.""",mostly-true,mostly-true,['mostly-true'],1,True
"""According to ATF data, 70 percent of firearms recovered and traced in drug cartel crimes in Mexico originated from the United States.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True
"""It’s against the law in Texas to let any loaded gun get in the hands of a child.""",true,true,"['true', 'mostly-true', 'false']",3,True
Says George Floyd has “hair in one shot but is bald in the shots of him laying on the ground.”,pants-fire,pants-fire,['pants-fire'],1,True
Says Kamala Harris said looters are just feeding their hungry kids.,false,false,['false'],1,True
White House Press Secretary Karine Jean-Pierre was involved in a covered-up DUI accident,pants-fire,pants-fire,['pants-fire'],1,True
"Says he ""voted for even stronger protections (in the Violence Against Women Act) than Obama's agenda will allow.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"On Jan. 6, 2021, U.S. Capitol “protestors carried no weapons.”",pants-fire,false,['false'],1,False
"""In the last five years, 28,000 people have been killed along the U.S.-Mexico border.""",false,false,['false'],1,True
"North Carolina could save ""literally tens of millions of dollars"" if it stopped prosecuting 16-year-olds as adults.",mostly-true,true,"['true', 'mostly-true']",2,True
"""I'm well aware that medical marijuana is a recognized, medical, viable treatment for this sort of [pancreas] pain condition.""",false,false,"['true', 'mostly-true', 'half-true', 'false']",4,True
"Says ""I disagreed"" with President Obama’s Secure Communities deportation program",half-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"Democrats ""want virtual immunity for illegal aliens who have created horrible crimes and murder.""",false,mostly-false,"['mostly-false', 'false']",2,True
"""The entire state of Florida led the nation last year with the most prison inmates committing tax fraud.""",true,true,['true'],1,True
"Says a study indicates up to $8.5 billion in lost GDP and up to 185,000 lost jobs if Texas lawmakers approve a measure limiting transgender bathroom choices.",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false']",3,True
"""As of 2014, illegal aliens made up roughly 3.5 percent of our population, and committed over 10 percent of all murders.""",mostly-false,false,"['mostly-false', 'false']",2,True
"Domestic violence ""is seen as a pre-existing"" health condition and ""women had to pay 50 percent more for health care because of gender ratings,"" but under Obamacare, ""all of that is over.""",half-true,half-true,['half-true'],1,True
"""When you pull up to the gas pump to fill up your car, get your cell phone and search for Bluetooth devices. If a sequence of letters and numbers show up don’t pay at the pump. One of the pumps has a credit card skimmer inside of it. All of these skimmers run on bluetooth.""",half-true,false,"['mostly-false', 'false']",2,False
"""In 2020, more journalists were killed in Mexico than in any other country in the world.""",true,true,"['true', 'mostly-true']",2,True
"""Here are the stats: Per population, we kill each other with guns at a rate 297x more than Japan, 49x more than France, 33x more than Israel.""",mostly-true,true,['true'],1,False
“Milwaukee is one of the sex trafficking capitals in our country.”,mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says Dan Sullivan approved a ""light sentence"" for a sex offender who got out of prison and is now charged with a gruesome murder and sexual assault.",pants-fire,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,False
"""Since I was elected, crime rates have been at their lowest in over a decade.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'false']",4,True
"“Joe Biden was involved in a plot to kidnap JFK Jr. according to the just declassified FBI files, and also made several threats.""",pants-fire,pants-fire,['pants-fire'],1,True
"Last year, ""we saw the first reduction in the federal prison population in 32 years.""",true,true,"['true', 'mostly-true']",2,True
Says Texas Department of Public Safety numbers show that 1.6 percent of crime is committed by unauthorized immigrants.,half-true,false,"['mostly-true', 'mostly-false', 'false']",3,False
Assaults on Wisconsin law enforcement officers are up 224 percent statewide since 2005,mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True
"""The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!""",false,mostly-false,"['mostly-false', 'false']",2,True
"""Rhode Island’s teen binge drinking rate is double the national average.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Sen. Kamala Harris is ""supporting the animals of MS-13.""",pants-fire,false,"['mostly-false', 'false']",2,False
"""Just last May, the Department of Justice inspector general found that these (‘sanctuary city’) policies also violate federal law.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"An X post that said, “I did it” was “the last thing O.J. Simpson tweeted before he passed.”",false,false,['false'],1,True
"""No one on my staff has ever been charged with a crime.""",false,false,['false'],1,True
BREAKING: Illegal Muslim From Iran Arrested For Starting California Wildfire,pants-fire,false,"['false', 'pants-fire']",2,True
"In the immediate wake of a fire and vandalism at the Madison headquarters of an anti-abortion group, Democrats had not condemned “activists who are engaging in this repugnant illegal activity.”",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says Texas has ""11 different felonies you can commit with an oyster.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'false']",4,True
"""David Cicilline was the state representative who opposed tough mandatory sentences for those convicted of domestic violence  and child abuse.""",true,true,"['true', 'mostly-true']",2,True
The Club Q shooting was a “false flag.”,pants-fire,false,['false'],1,False
"Tony Evers “wants to let out between 9,000 and 10,000 more” Wisconsin prisoners",false,false,"['mostly-false', 'false']",2,True
"""Milwaukee has the second-highest"" number of children recovered from sex trafficking.",false,false,['false'],1,True
"""Since the passage of (the Violence Against Women Act), annual rates of domestic violence have dropped by 63 percent.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True
"Studies show ""the 2016 shooting and murder rate in Chicago cost us about $9.6 BILLION DOLLARS"" and ""the entire City budget for 2018 is $8.6 billion dollars. This math does not work, it is financially killing our city.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"Says that unless the recipient called back about ""your tax filings,"" you ""will be taken into custody by the local cops as there are more serious allegations pressed on your name.""",pants-fire,false,['false'],1,False
"""Crime in Germany is way up.""",false,false,"['mostly-false', 'false']",2,True
"""134,000 (criminal) aliens have been released by the (Obama) administration in just the past two years.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says Measure 11 is ""one of the most significant reasons"" for decrease in violent crime.",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
“Violent crime rate dropped like a rock following West Virginia’s adoption of permitless carry.”,mostly-false,mostly-false,"['mostly-false', 'false']",2,True
"""In the eight years that I was mayor, (there was a) nearly 50 percent drop in violent crime, gang crime — crime went down because we grew our police department, we focused on constitutional community policing, we did some of the most innovative prevention, intervention, job re-entry programs in the nation.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True
"Says Alex Jones ""said that the victims of the Sandy Hook massacre were child actors and no one was actually killed there.""",true,false,"['true', 'false', 'pants-fire']",3,True
"""If you look at what we’ve done over the last several years, the crime rate has actually gone down in [Providence] and . . . the number of shootings has been going down.""",half-true,mostly-true,"['true', 'mostly-true']",2,False
"""Across the board, violent crime in jurisdictions that recognize the Right to Carry is lower than in areas that prevent it.""",false,false,['false'],1,True
"""Al-Qaida operatives, have said, 'Hey, we want you to use this loophole (for purchasing guns despite being on a watch list) to attack and kill Americans.'""",mostly-true,true,"['true', 'mostly-true', 'half-true']",3,True
Say a boy was 'caged' in a wire enclosure.,false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says Charlie Crist signed ""the nation’s harshest marijuana laws.""",mostly-false,false,"['mostly-false', 'false']",2,True
"“In Virginia, Black people are eight times (8X) more likely than white people to die of gun homicide.”",true,true,"['true', 'mostly-true']",2,True
"""Ten percent of violent deaths in the U.S. each year are due to strangulation.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True
"""The attorney general requires that rape victims pay for the rape kit.""",pants-fire,pants-fire,"['false', 'pants-fire']",2,True
“Kamala Harris Tried to Put Pro-Lifers in Jail Who Exposed Planned Parenthood Selling Baby Parts”,false,false,"['mostly-false', 'false']",2,True
On Gov. Tony “Evers’ watch…the efficiency of the state crime lab has plummeted.”,mostly-false,mostly-false,"['half-true', 'mostly-false']",2,True
"""Of all cities in the United States with more than 100,000 people, Providence is the 183rd safest.""",mostly-true,true,"['true', 'mostly-true']",2,True
"Says Beto O’Rourke described police as ""modern-day Jim Crow.""",mostly-false,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
Sullivan County “has the highest opioid death rate in all of New York state” yet “it’s the only county in the Hudson Valley not included in the federal High-Intensity Drug Trafficking Area” program.,mostly-true,true,"['true', 'mostly-true']",2,True
Says Travis County’s sheriff refuses to enforce 8 USC 1373.,false,false,"['true', 'mostly-true', 'mostly-false', 'false']",4,True
"""Since the passage of Proposition 47 by voters in 2014 and the signing of AB 109 in 2011, violent crime has been on the rise in California, up 12 percent in 2015 statewide according to the FBI.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says former President Barack Obama ""pardoned a traitor who gave U.S. enemies state secrets, he also pardoned a terrorist who killed Americans.""",mostly-false,false,"['mostly-false', 'false']",2,True
"""The American murder rate is 50 times that of any other developed nation.""",false,false,"['mostly-false', 'false']",2,True
"""Last year, we prosecuted a record number of firearms offenses.""",mostly-true,false,"['mostly-true', 'mostly-false', 'false']",3,True
The storming of the Capitol was staged.,false,false,['false'],1,True
We’ve reduced crime to its lowest level in 27 years.,true,true,['true'],1,True
"""Private prison systems are calculating how many new beds (they will need) based on the ... number of third graders.""",pants-fire,false,"['mostly-false', 'false']",2,False
"In Chicago, which has the toughest gun laws in the United States, probably you could say by far, they have more gun violence than any other city.",mostly-false,false,"['mostly-false', 'false']",2,True
"In some cases, a sex offender ""who appears on the New York State Sex Offender Registry"" would be able to drive for Uber or Lyft when ride-hailing is allowed upstate in July",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
The city of Pembroke Pines doesn't have a vote in a plan to build a detention center in Southwest Ranches.,mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Crime is escalating to a level we haven’t seen in decades as a direct result of Democrats’ defund the police movement and Biden-Harris open-border policies.""",false,false,"['mostly-false', 'false']",2,True
"Travis County residents ""trusted me to take on Tom DeLay — and we won.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""More people are struck by lightning than commit in-person voter fraud"" by impersonation.",true,true,['true'],1,True
"""Studies have consistently failed to establish the existence of a link between the harshness of a country’s drug laws and its levels of drug use.""",mostly-true,true,"['true', 'mostly-true']",2,True
"There are ""paid protesters"" involved in the Stephon Clark demonstrations.",false,false,"['mostly-false', 'false']",2,True
"Emails show Democrats, Hillary Clinton and George Soros instigated and orchestrated racial protests in Charlottesville by trying to ""control"" and keep people ""desperate.""",pants-fire,false,"['false', 'pants-fire']",2,True
"Says in Chicago, ""we take more guns off the streets than New York or L.A.""",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says President Barack Obama has said ""that everybody should hate the police.""",pants-fire,false,['false'],1,False
"Says the fertilizer plant that exploded in West, Texas,""had not been inspected by the state of Texas since 2006.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""In Mobile, it’s something like, 1,700 families generate 80 percent of the crime. We know who those families are.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"""The United States has the highest incarceration rate in the world.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"At the Pelosi house, “the glass it seems was broken from the inside to the out, so it wasn’t a break-in, it was a breakout.”",pants-fire,false,['false'],1,False
"""It costs us about $33,000 a year (on average nationally) to lock somebody up. In California it costs about $75,000 a year.""",true,true,"['true', 'mostly-true']",2,True
“12 white female bodies in garage freezer tagged ‘Black Lives Matter.’”,pants-fire,pants-fire,['pants-fire'],1,True
"Says North Carolina Rep. Renee Ellmers was the only Republican to vote against ""an amendment to prioritize the deportation of sexual criminals who are illegal immigrants.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""If you give guns to gangs, you can get out of jail free, if (California’s Proposition 57) passes. If you do a drive-by shooting, you can get out of jail free, if Proposition 57 passes. If you discharge guns on a school yard, you can get out of jail free.""",false,false,"['mostly-false', 'false']",2,True
"In Parkland, Fla. ""the mass murderer was immersed in Islamic and leftwing hate.""",pants-fire,pants-fire,"['false', 'pants-fire']",2,True
"""Washington has incentivized the militarization of local police precincts.""",true,true,"['true', 'mostly-true']",2,True
“We have seen over the last 10 years ... under Republican governors a rise in the murder rate in Arizona of 20%.”,mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says ""566,000 crimes"" were ""made in Texas by criminal aliens in the last 6 years.""",pants-fire,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,False
"Greg Abbott ""has campaigned with a sexual predator who has bragged about having sex with underage girls.""",half-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""You can absolutely get a gun if you have several felonies as long as you buy it on the Internet or at a gun show.""",half-true,false,"['mostly-false', 'false']",2,False
ATM users in distress can enter their PIN backwards to secretly call the police.,false,false,['false'],1,True
"""In 2012, 123 African-Americans were shot dead by police. ... Same year, 326 whites were killed by police.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
The Jeffrey Epstein plea agreement “was a sweetheart plea deal that was made under the Obama administration.”,false,false,"['mostly-false', 'false']",2,True
"Says Tony Evers ""wants to cut Wisconsin's prison population in half, a dangerous plan that today would mean releasing thousands of violent criminals back into our communities.""",half-true,half-true,['half-true'],1,True
“California store owner prices all items at $951 so thieves can be prosecuted.”,false,false,['false'],1,True
"""Semi-automatic weapons, whether pistol or rifle, were designed for use by the military on the battlefield.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
Three white former police officers were sentenced to less prison time — combined — for killing three Black people than a Black man was for selling marijuana.,half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""The last administration oversaw the largest increase in murders ever recorded.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
“Violent crime was up under Donald Trump.”,half-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"Shinzo Abe was assassinated because he “didn’t mandate vaccines, sent 1.6 million doses back and gave citizens ivermectin.”",false,false,['false'],1,True
"""Since 1978, California has spent $5 billion to put 13 people to death.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Statistics show ""you are about nine times more likely to be assaulted by a taxi driver"" in Austin than a driver for a ride-hailing service.",pants-fire,false,"['mostly-false', 'false']",2,False
"""As Alaska’s attorney general, (U.S. Senate candidate Dan) Sullivan successfully fought to protect our Second Amendment rights and passed ‘stand your ground.’ """,false,false,"['mostly-false', 'false']",2,True
"Says Donald Trump ""publicly invited Putin to hack into Americans’ (emails).""",half-true,true,"['true', 'mostly-true', 'mostly-false', 'false']",4,False
"""New Jersey police chief says black people ‘have no value’ and should all be executed.""",mostly-true,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
Says Donald Trump “proposes cutting a half a billion dollars of local police support.”,mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
Say North Carolina Gov. Roy Cooper was arrested for driving while intoxicated in Stanly County.,false,false,['false'],1,True
"""There is a big correlation between third grade reading level and whether you go to college or whether you go to prison. And in Florida right now only 56 percent of kids are coming out of third grade at third grade reading level.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True
"""Last year,"" Obama ""administration officials released into our neighborhoods more than 36,000 criminal immigrants who had nearly 88,000 convictions. The crimes included hundreds of convictions for murder, rape and kidnapping and thousands of drug-related crimes.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says Hillary Clinton campaign chairman John Podesta’s email password was ""password.""",false,false,['false'],1,True
"Says Dan Patrick ""proposed Arizona-style show-me-your-papers legislation.""",true,true,"['true', 'mostly-true']",2,True
“The subway burning victim's name was Amelia Carter.”,false,false,['false'],1,True
"""Parents that go to school board meetings"" and question the curriculum are being ""flagged by the Department of Justice and the FBI for attending a meeting.""",false,false,"['mostly-false', 'false']",2,True
"Says Brendan Kelly ""allowed half of the criminals he faced to walk free"" and ""failed to protect women who were violently assaulted,"" allowing ""those guilty of sexual assault to cut inexcusable plea deals.""",mostly-false,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"""3 American women are murdered every day by their husband or boyfriend.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True
"""As a result of National Rifle Association and other private-sector (safety-education) programs, fatal firearms accidents are at the lowest level in 100 years.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says ""Florida is a model"" for successful pretrial release programs.",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True
"""Every 28 hours"" an unarmed black person is shot by a cop.",false,mostly-false,"['mostly-false', 'false']",2,True
"""We live in the most incarcerated country in the world.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True
"Says that, as a Supreme Court justice, Greg Abbott found that a company whose vacuum cleaners were sold door to door ""had no responsibility"" in the hiring of a salesman who raped a customer.",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Just last year, alone, 710 police officers"" were assaulted in New York state.",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
“QAnon violence! There is none.”,false,false,"['false', 'pants-fire']",2,True
“One in six local election officials have received threats of violence” and threats against judges have doubled over four years and threats against members of Congress have increased by 10 times over five years.,mostly-true,true,"['true', 'mostly-true']",2,True
"After being shot at a Milwaukee rally in 1912, former President Teddy Roosevelt “finished his speech and he kept fighting.”",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""Eric Schneiderman helped NXIVM sell child sex slaves to the Clintons""",pants-fire,pants-fire,['pants-fire'],1,True
"In Wisconsin, ""we have a bill that would allow hidden, deadly weapons -- every single person to carry one -- no training, no background check, even around schools.""",mostly-true,mostly-true,['mostly-true'],1,True
"""The two worst counties for (Medicaid) fraud in the country -- not state -- are Dade and Broward county.""",mostly-true,mostly-true,['mostly-true'],1,True
The Bipartisan Safer Communities Act led to “a 12% reduction in urban homicides in this country.”,half-true,true,"['true', 'mostly-true']",2,False
