statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"""Part of the increase in the cost (of higher education) has been because state support has dropped. We now spend, under Governor Walker, more on corrections than we do on higher education.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
The governor’s budget proposal reduces the state austerity cut to education to under $500 million for 2016.,true,false,"['mostly-true', 'mostly-false', 'false', 'pants-fire']",4,False
"Says Ted Cruz ""has pledged to eliminate"" the U.S. Department of Education, which would end federal aid to college students.",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"""In Austin, Texas, the average homeowner is paying about $1,300 to $1,400 just for recapture,"" meaning funds spent in non-Austin school districts.",true,mostly-true,"['true', 'mostly-true']",2,True
"Says Mike DeWine took $40,000 from ECOT and ""did nothing while the online for-profit school lied about enrollment and took millions meant for our kids.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"""In Massachusetts, Gov. Romney narrowed the gap between students of different races.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Bill O'Brien's Tea Party legislature tried to repeal kindergarten and compulsory education, defund Planned Parenthood and eliminate insurance coverage for birth control.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Florida ranks first in the nation for access to free prekindergarten.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
"Says a proposed $1.05 billion Austin school district bond proposition ""will require no tax rate increase.""",mostly-true,false,"['mostly-true', 'mostly-false', 'false']",3,True
"""I didn’t try to push"" a bill to reduce lottery scholarship proceeds for students.",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Wearing face masks may cause ""pulmonary fibrosis"" and other health risks in children.",pants-fire,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,False
"Says Howard Zinn, ""an anti-American Marxist,"" wrote ""the most popular textbook that's taught in our high schools in America.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
Members of Congress and their families and staff are exempt from repaying student loans.,pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True
"Says under her leadership, ""Democrats fought to ... make sure the (2011 HOPE) bill ... prevented the use of ACT/SAT testing standards.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"“There’s still (only) a handful of school districts"" doing no in-person instruction.",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
Greg Abbott defended more than $5 billion in public school funding cuts in fighting hundreds of school districts in court.,half-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Wisconsin is ""38th in the country in terms of proficiency standards"" in student testing.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"""Under Republican Governor Chris Christie, tolls cost more. Train and bus rides cost more. College tuition goes up. But Christie protected a tax cut for millionaires.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
Georgia's high school graduation rate topped 80 percent in 2010.,half-true,true,"['true', 'mostly-true']",2,False
Half of Oregon university students are on Pell Grants.,mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Mitt Romney says class sizes don’t matter.""",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True
