statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
A pro-Kamala Harris website shows she supports a mandatory gun buyback program.,false,false,"['mostly-false', 'false']",2,True
"In Iowa, “since we have put a number of the voting laws into place over the last several years — voter ID is one of those — we've actually seen voter participation increase, even in off-election years.”",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
CNN reported July 3 that “Joe has decided to drop out of the 2024 Presidential race and will be replaced by Hunter Biden.”,false,false,['false'],1,True
"The 2020 election could not have been fair because “Los Angeles County agreed, during litigation, that there were 1.2 million ineligible voters after the election.”",false,false,"['mostly-false', 'false']",2,True
“Trump can’t vote for himself in the November election.”,mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
“Breaking: Trump names Boebert secretary of education”,false,false,['false'],1,True
"“Smartmatic and Dominion systems ... were built to do this very thing, for changing the results of elections.”",pants-fire,pants-fire,['pants-fire'],1,True
"Says Michigan congressional candidate Elissa Slotkin ""just parachuted into the district to run for Congress"" and ""admitted that she doesn’t know our area.""",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
A Republican bill in Michigan “would make it a crime for election officials … to share information about how to vote by mail and where to find a ballot drop box.”,half-true,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"“Wisconsin took a break, and when they returned, Biden coincidentally came back ahead by 100k.”",pants-fire,false,['false'],1,False
"""This guy didn't even support Ronald Reagan.""",true,true,['true'],1,True
"Detroit has “2,503 dead people registered” including “one voter born in 1823.”",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"“During Covid, Tim Walz rationed access to monoclonal antibody treatments based on skin color.”",mostly-false,false,"['mostly-false', 'false']",2,True
“Boom! Georgia 1st to decertify election.”,pants-fire,false,['false'],1,False
Adam Laxalt is “anti-DACA” and “fought against the protections for DACA recipients when he was attorney general.”,half-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"If African-Americans vote their percentage of the population in 2008, ""Mississippi is suddenly a Democratic state.""",false,false,"['half-true', 'mostly-false', 'false']",3,True
Michigan has “more registered voters than eligible citizens. This creates a huge risk of election fraud.”,false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says Donald Trump's presidential victory was ""an electoral landslide.""",false,false,['false'],1,True
"When asked if she supports the Build Back Better bill, Abby Finkenauer said that she didn’t know what was in it.",mostly-false,true,"['true', 'mostly-true', 'half-true', 'false']",4,False
"“Donald Trump added more to the national debt than any other president, ever.”",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says ""Karen Handel’s office budget increased a whopping 42 percent.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"“The revelation of massive & widespread fraud & deception” in the 2020 election “allows for the termination of all rules, regulations, and articles, even those found in the Constitution.”",pants-fire,false,"['false', 'pants-fire']",2,True
Says Sen. Kelly Loeffler said on Parler that “Black people shouldn’t be allowed to vote.”,pants-fire,false,['false'],1,False
“President Trump and I lost an election in 2020 because of a rigged election.”,pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True
Says a ballot can be emailed to Wisconsin voters even a day before the election.,false,false,['false'],1,True
"The U.S. Justice Department has ""taken on more than 100 voting rights cases since 2009.""",half-true,true,"['true', 'mostly-true']",2,False
Says there’s no language in the U.S. Constitution that prevents someone from running for Congress simultaneously in multiple states.,true,true,['true'],1,True
"""The Republican who was just elected governor of the great state of Florida paid his campaign staffers, not with money, but with American Express gift cards.""",half-true,half-true,['half-true'],1,True
"""The right to vote in this country has never been intrinsically tied to citizenship.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'false']",4,True
"A Nov. 5  ballot scanning error in Cambria County, Pennsylvania, shows ""the election steal is happening.""",false,false,"['mostly-false', 'false']",2,True
"""Historically, our spring elections (including for state Supreme Court) have a smaller turnout associated with them.""",true,true,"['true', 'mostly-true', 'half-true']",3,True
"""The candidates controlled by Madigan, all of them have said, ‘The answer to our problems is a massive income tax hike.’ """,mostly-false,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Putin Interference Could Give Courts Legal Right to Make Hillary President.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"Says immigrants with temporary protections in Springfield, Ohio, are “illegal immigrants.”",false,false,"['mostly-false', 'false']",2,True
"""The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me.""",false,false,"['mostly-false', 'false']",2,True
"""It is a commitment voters take very seriously: The only incumbent in Ohio to break his Pledge and vote for Ted Strickland's income tax hike was defeated soundly on Tuesday.""",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True
"Mike Rogers “left Michigan to trade on his D.C. connections, helping Chinese tech companies get access to the U.S.”",false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""My opponent, in 2008, had contributions investigated by the federal government.""",false,false,['false'],1,True
"“By federal law, if you sign someone up for Medicaid, you also give them the right to vote. … This is political patronage at the expense of Medicaid.”",false,false,['false'],1,True
"""Austin is the largest city in the U.S. or Texas with no geographic representation"" on its city council.",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Florida ""passed a law where former felons can now vote. We've had more ex-felons register as Republicans than Democrats.""",mostly-false,false,"['mostly-false', 'false']",2,True
"Says a Republican-drawn map of proposed U.S. House districts for Texas ""gerrymanders more than nine million Latinos in Texas to make sure that we have no more electoral opportunity than we did in 1991.""",mostly-true,mostly-true,['mostly-true'],1,True
“Wisconsin 2020 election investigation finds more illegal votes were cast than Biden's margin of victory.”,false,false,['false'],1,True
Donald Trump posted on Truth Social that Kamala Harris used to be a man named Kamal Aroush.,false,false,['false'],1,True
"Fox News ""said the New Black Panther Party decided the election for Barack Obama.""",false,false,['false'],1,True
"Says that after she declared her candidacy for Congress, ""the redistricting process was manipulated to allow incumbent politicians to guarantee their re-election.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
Says his Texas election fraud investigations have resulted in 50 convictions.,half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""America has more governors who’ve worn blackface than black governors.""",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
Poll watchers in Philadelphia prevented from entering polling places.,half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Four Florida counties had “zero results” Oct. 26, and “something underhanded might be happening.”",false,false,['false'],1,True
"“If you vote by mail, your personal information will be part of a public database that will be used by police departments to track down old warrants and be used by credit card companies to collect outstanding debt. The CDC is even pushing to use records for mail-in voting to track people for mandatory vaccines.”",pants-fire,false,"['mostly-false', 'false']",2,False
HR 1 “gives the federal government the power to establish their own committees” to take over the redistricting process.,mostly-false,false,"['mostly-false', 'false']",2,True
"Approving the constitutional amendment on Illinois' November ballot “would let the politicians immediately implement their plan to increase taxes on small businesses, farmers and large employers.”",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""In 2008 (Mandel) was re-elected to a second term, representing a district with a 2:1 Democrat to Republican voter ratio.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
“Fairfax County is not requiring the last four digits of Social Security Numbers on absentee ballots in this election.”,mostly-false,false,"['mostly-false', 'false']",2,True
Says “Hugo Chavez’s family still owns” Dominion Voting Systems.,false,false,['false'],1,True
"Wisconsin’s Government Accountability Board ""ignored their duties and did not regularly audit"" voters to remove felons ""for a span of 16 elections.",half-true,half-true,['half-true'],1,True
“It begins. Wisconsin Assembly votes to remove electoral votes from Biden.”,false,false,['false'],1,True
Says Wisconsin Republicans “pushed for long lines and polls open for one day only.”,mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""Attorney General Eric Holder’s own Justice Department precleared the voting changes in the 2011 law"" about early voting in Florida.",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"“There is no campaigning going on, none whatsoever.”",false,false,['false'],1,True
"""The Electoral College is much more advantageous for Democrats.""",false,false,"['mostly-false', 'false']",2,True
