statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"""You’ve got almost twice as many cops in New York City as you do on our entire border. That’s nuts.""",half-true,half-true,['half-true'],1,True
"Border Patrol agents take migrants ""to the Yuma airport, put them on a plane to any destination they want. ... And they pay their ticket. And then they get reimbursement from FEMA.""",false,false,"['mostly-false', 'false']",2,True
"In 2008, Maggie Hassan voted against legislation to ""prevent sanctuary cities in New Hampshire.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""When Donald Trump spoke in Phoenix, he looked the audience in the eye and he said ‘no, we're building a wall and we're deporting everybody.’ He said, quote, ‘they will all be gone. They will all be gone.’ This is one of the ones where you can go to the tape on it and see what Donald Trump has said.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True
"Says Joe Biden is “now saying he inherited ‘a mess’ at the border. Fact: 9,000 illegals all of 2020. So far in 2021 108,000 entered U.S.”",false,false,['false'],1,True
"A federal judge said President Barack Obama’s executive action on immigration is ""unconstitutional.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
Joe Biden intentionally “let it fall apart” in Afghanistan because he “wants a couple hundred thousand more Ilhan Omars to come into America to change the body politic permanently.”,pants-fire,false,"['false', 'pants-fire']",2,True
"For immigrants with visa overstays, ""we make no effort to hold them accountable to that or uphold the law.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Ronald Reagan’s signature on the 1986 amnesty act"" gave Barack Obama about 15 million additional Hispanic votes in 2012.",false,false,"['mostly-false', 'false']",2,True
Federal border officials are allowing undocumented immigrants who are “known criminals who possess an arrest warrant to fly on U.S. aircraft (which) threatens our homeland security.”,mostly-false,false,"['mostly-false', 'false']",2,True
"""Did you know US population growth is at its lowest since the Great Depression?""",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says Russ Feingold ""voted to raise taxes on Social Security benefits for seniors, he even tried to give Social Security benefits to illegal immigrants.""",mostly-false,mostly-false,['mostly-false'],1,True
"District attorneys ""have advertised that they will charge a criminal alien with a lesser offense than presumably they would charge a United States citizen, so they won’t be deported.""",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""Nearly 20% of our residents"" are born abroad.",true,true,"['true', 'mostly-true']",2,True
"Says President Donald Trump ""signs a visa-free travel policy"" for Ghana and Malawi.",pants-fire,false,['false'],1,False
"Says neither President Barack Obama nor Mexico President Felipe Calderon ""have been on the border to see what's happening to the citizens of Mexico, and for that matter the citizens of Texas.""",half-true,half-true,['half-true'],1,True
"Texas found that 95,000 noncitizens were registered to vote.",false,false,['false'],1,True
“More fentanyl has crossed the border in the last two months under Biden than in 2019 under Trump.”,mostly-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says ""all my grandparents"" immigrated to America.",false,false,['false'],1,True
"The federal government is sending refugees to states with governors who are ""Republicans, not to the Democrats.""",pants-fire,false,"['mostly-false', 'false']",2,False
"The United States does ""not have a system through which growers and dairies can bring a workforce legally into the U.S.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True
"""Every single day in this country, 1,000 people are deported and the vast majority of those people that are deported aren't criminals.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"""There are billboards in Central America in the Northern Triangle countries advertising how to grab a kid to get into the United States illegally.""",false,false,['false'],1,True
"Says the Trump administration’s new policy for legal immigrants on welfare ""has been around for a while. This is not a new thing that the president is trying to implement here, that the United States has been this way.""",half-true,half-true,['half-true'],1,True
"In California, ""they're rioting now"" over sanctuary cities.",pants-fire,false,['false'],1,False
"Mexico has ""very strong border laws -- ours are pathetic.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True
"""According to Pew Research, 99 percent of the people in Afghanistan support oppressive Sharia law.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
Says Iowa Gov. Terry Branstad chartered a plane to remove 124 young illegal immigrants from his state and take them back to Honduras.,pants-fire,false,['false'],1,False
"A ""substantial number"" of probationers participating in a pilot project to ease the farm labor shortage are able to ""finish the work.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false']",3,True
"""Illegal aliens cost the state of Rhode Island $400 million a year.""",pants-fire,pants-fire,['pants-fire'],1,True
"“Approximately 60,000 Canadians currently live undocumented in the USA.”",mostly-true,mostly-true,"['true', 'mostly-true']",2,True
"Says a bill co-sponsored by Sen. Claire McCaskill ""would give a free pass to any illegal immigrant who brings a child to the border.""",false,false,"['mostly-false', 'false']",2,True
The U.S. State Department has started a special immigrants visa “evacuation operation.”,false,false,['false'],1,True
"Says President Barack Obama could ""basically"" legalize all immigrants here illegally ""by the sign of a pen.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says the Democratic presidential candidates ""support giving illegal immigrants free health care at our expense.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True
"Says he is ""cutting illegal immigration in half.""",false,false,"['mostly-false', 'false']",2,True
"Changes to DACA during his administration are ""because of the pandemic.""",false,false,"['mostly-false', 'false']",2,True
Suggests that an immigrant charged with sexually assaulting a child entered the U.S. illegally during the Biden administration.,false,false,"['mostly-false', 'false']",2,True
"Says Barack Obama ""has the legal authority to let in really however many refugees he wants, from whatever country.""",half-true,half-true,['half-true'],1,True
"The United States is the only nation ""that grants legal permanent residency to more than a million people per year.""",true,true,['true'],1,True
“You had the last two administrations deport twice as many people as we deported — twice as many.”,half-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"""The border city of El Paso, Texas, used to have extremely high rates of violent crime — one of the highest in the country, and considered one of our nation's most dangerous cities. Now, immediately upon its building, with a powerful barrier in place, El Paso is one of the safest cities in our country.""",false,false,"['mostly-false', 'false']",2,True
"""Senate Bill 1070, simply, just mirrors federal law.""",mostly-false,false,"['mostly-false', 'false']",2,True
Says he “strongly supports legalization for Dreamers.”,half-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
“We spent billions on a border wall and quit when it was 90% finished.”,mostly-false,false,"['mostly-false', 'false']",2,True
"""Almost half a million people are still eligible (for DACA), particularly in the Asian-American and Pacific Islander community.""",true,mostly-true,"['true', 'mostly-true']",2,True
"""Gov. Romney was very clear, he would veto the DREAM Act.""",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Update: van full of illegals caught voting at multiple Alabama polling locations.""",pants-fire,pants-fire,['pants-fire'],1,True
"""Donald Trump says he'd deport 16 million people.""",half-true,mostly-false,"['mostly-false', 'false']",2,False
"""Today, we have more boots on the ground near the Southwest border than at any time in our history.""",mostly-true,mostly-true,['mostly-true'],1,True
"""Nothing in any of the Democrat bills would require individuals to verify their citizenship or identity prior to receiving taxpayer-subsidized benefits.""",half-true,half-true,"['half-true', 'mostly-false']",2,True
Says drug cartels are using social media to offer rebates so more children from Central America get smuggled to the United States.,mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says that in 2015, ""illegal"" immigrants accounted for 75 percent of federal drug possession convictions and 5 percent to 30 percent of convictions for murder and kidnapping plus two other crimes.",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"""Nate McMurray wants to reward illegals with amnesty.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True
"When undocumented children are picked up at the border and ""told to appear later in court ... 90 percent do not then show up.""",false,false,"['mostly-true', 'mostly-false', 'false']",3,True
"Says ""85 percent (of immigrants) don’t show up for a scheduled court hearing or call to schedule a court hearing.""",false,false,"['mostly-false', 'false']",2,True
"Says Rep. Martha McSally ""is a #FlipFlopBorderHawk.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True
There are 86 languages spoken at Miami Dade College.,true,true,['true'],1,True
"""We have right now, … in the state of California, 55 percent of all immigrants are on public assistance.""",half-true,false,"['mostly-false', 'false']",2,False
"Says FBI Director Christopher Wray told Congress “that with the border wide open and a war in Israel, Hamas can just walk right in.”",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says David Dewhurst ""explicitly advocated"" a guest worker program for all illegal immigrants.",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"A ""catch and release"" immigration policy ""is a Democrat rule, Sherrod Brown, this is a Democrat rule.""",false,false,"['mostly-false', 'false']",2,True
