statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"""Newspapers have framed this election as my fight against the Illinois mafia.""",false,false,"['false', 'mostly-false', 'half-true', 'mostly-true']",4,True
“Republicans want to raise the voting to age 28.”,false,false,['false'],1,True
"The documentary “2,000 Mules proves” Democrats “cheated on the 2020 elections.”",false,false,['false'],1,True
"Says that during the Supreme Court campaign, Michael Screnock has ""vowed to uphold the platform of the NRA.""",half-true,half-true,['half-true'],1,True
"""Joe Biden forced the U.S. Attorney for the Eastern District of North Carolina to resign after 24 people were charged with election fraud and the Mainstream Media never even batted an eyelash.""",mostly-false,false,"['false', 'mostly-false']",2,True
"Says people who signed recall petitions against Wisconsin state Sen. Jim Holperin received ""harassing phone calls from out-of-state telemarketers claiming to represent the Democratic Party and insinuating foul play by petition circulators.""",true,true,['true'],1,True
"Wisconsin’s Government Accountability Board ""wanted to consider Mickey Mouse and Adolf Hitler as valid signatures on recall petitions.""",false,false,['false'],1,True
"""Mark Harris worked to stop Trump from being president.""",mostly-false,half-true,"['half-true', 'mostly-false', 'mostly-true', 'false', 'true']",5,True
"""Dallas County Texas (tells) election workers to (illegally) lie on registration & use a church address to register homeless people to vote!”",pants-fire,false,"['false', 'mostly-false']",2,False
"The death of Rep. Sheila Jackson Lee, D-Texas, six days after the Trump rally shooting was linked to her “oversight of the Secret Service.”",false,false,"['false', 'mostly-false', 'mostly-true']",3,True
"""Mitt Romney did not run his campaign on the basis of arguing his experience in the business world was a reason to vote for him.""",pants-fire,pants-fire,['pants-fire'],1,True
U.S. is “really not doing (COVID-19) reporting right” because deaths are being improperly counted and hospitals have an “incentive” to pad stats.,false,false,"['false', 'mostly-false', 'pants-fire']",3,True
"""More than 250 (voter registration) groups, ranging across the entire political spectrum, have filed with the state and are registering voters right now.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
“22 states will not be certifying the (2024) election.”,false,false,['false'],1,True
Says Rick Perry co-chaired Al Gore’s campaign for president.,half-true,half-true,"['half-true', 'mostly-true']",2,True
"In Wisconsin, unions can essentially give ""unlimited"" contributions to political parties, but business can't give any.",mostly-true,mostly-true,['mostly-true'],1,True
"""700 jobs (were) lost because Allen Boyd"" voted for the health care bill.",mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true']",4,True
Ruben Gallego wants to “cut your Social Security.”,false,false,"['false', 'mostly-false']",2,True
