statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"""The fact is 90-percent of Down Syndrome children were aborted in this country.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True
"The measles vaccine has killed 108 people in the last decade, while no one has died of measles.",false,false,['false'],1,True
"Under his leadership, more people in Wisconsin ""have access to health care.""",half-true,half-true,['half-true'],1,True
“Abortion is never medically necessary in the last trimester. Literally never. They just do a C-section.”,false,false,['false'],1,True
"""Unions don’t have to comply with Obamacare.""",pants-fire,false,"['mostly-false', 'false']",2,False
"The conservative proposal to replace the Affordable Care Act ""lowers premiums by giving New York the freedom to end Obamacare’s costly and ridiculous rules.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True
"""A couple of debates ago, (Donald Trump) said if you don’t support socialized health care, you’re heartless.""",pants-fire,false,"['mostly-false', 'false']",2,False
"Under the new health care law, ""the first person (a) patient has to go to is a bureaucrat. That is called a panel.""",pants-fire,pants-fire,['pants-fire'],1,True
Says Obama administration delay of health care law's employer mandate affects about 1 percent of the American workforce.,mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"Starting in 2011, ""you will be required to pay taxes"" on ""the value of whatever health insurance you are given by the company.""",pants-fire,pants-fire,['pants-fire'],1,True
"Says ""Mike DeWine wanted to allow insurance companies to refuse to pay for pre-existing conditions.""",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Because of Obamacare ""people’s premiums ... are going up 35, 45, 55 percent.""",half-true,false,"['mostly-false', 'false', 'pants-fire']",3,False
"""400,000 Oregonians have gained access to health care"" through the Affordable Care Act.",half-true,mostly-true,"['true', 'mostly-true']",2,False
"""Obamacare takes $500 billion out of Medicare and funds Obamacare.""",half-true,half-true,['half-true'],1,True
"""Repealing and replacing Obamacare – that’s going to save $1 trillion over a 10-year period.""",false,false,['false'],1,True
"Says America spends ""over 17 percent of its GDP on health care costs when our closest competitor nations are spending about 12.""",true,true,"['true', 'mostly-true']",2,True
"""We are giving almost $2 billion of taxpayer money to the junk food and fast food industries every year to make the (childhood obesity) epidemic worse.""",false,false,['false'],1,True
"The health care bills will be ""mandated spending. You can't cut it, regardless of the budget circumstances.""",half-true,half-true,['half-true'],1,True
"""Ohioans can expect to pay up to 41 percent more for their insurance premiums when Obamacare takes effect next year.""",half-true,half-true,['half-true'],1,True
"Medicare ""premium support"" backed by Republican vice presidential candidate Paul Ryan ""is not vouchers.""",mostly-false,false,"['mostly-false', 'false']",2,True
Says Republican lawmakers delayed COVID-19 testing,mostly-false,false,"['mostly-false', 'false']",2,True
"""Obamacare cuts $500 billion in future Medicare funding in order to fund the new constitutionally questionable government mandate, even going so far as to scuttle Medicare's most popular (and successful) part, Medicare Advantage.""",half-true,half-true,['half-true'],1,True
"Says Joni Ernst ""supports the lawsuit that's headed to the Supreme Court that will” repeal the Affordable Care Act.",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"If a woman in Texas takes “abortion pills voluntarily,” she would be “charged with murder.”",false,false,"['mostly-false', 'false']",2,True
Switzerland banned mammograms.,false,false,['false'],1,True
"Between 2000 and 2006,  ""health insurance company profits quadrupled.""",mostly-true,mostly-true,['mostly-true'],1,True
"Texas lawmakers ""left children able to be sterilized and mutilated at any point in their life"" by failing to adopt a law prohibiting minors from undergoing medical or surgical gender transitions.",mostly-false,false,"['mostly-false', 'false']",2,True
Says six of the state’s 58 family planning centers had to close because of Gov. Chris Christie’s budget cuts.,true,true,['true'],1,True
"David Perdue ""proposes rolling back the clock on women’s health care.""",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Florida’s proposed Health Care Freedom Act ""will allow Floridians to opt out of Obama’s govt. takeover of healthcare!""",false,false,['false'],1,True
