statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"Says Austin is the ""safest big city in Texas with an unemployment rate under 3% that has been named the best place to live in the entire United States two years running.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"""Violent crime in Puerto Rico is on the rise as nearly one-third of the island remains without power.""",half-true,mostly-true,"['true', 'mostly-true']",2,False
“Cuomo ended cash bail ... and now the crime rate has gone through the roof.”,false,mostly-false,"['mostly-false', 'false']",2,True
"There were ""63 murders this weekend"" in Chicago and Mayor Rahm Emanuel’s legacy is ""more murders in his city than ever before.""",pants-fire,pants-fire,"['false', 'pants-fire']",2,True
"""James Comey Memos just out and show clearly that there was NO COLLUSION and NO OBSTRUCTION""",pants-fire,false,"['false', 'pants-fire']",2,True
"A Texas police department bought an ad telling drug dealers, ""We can take your competition off the streets for FREE.""",true,true,"['true', 'mostly-true']",2,True
People who stole U.S. Postal Service uniforms are posing as postal workers and robbing people at gunpoint.,false,false,"['mostly-false', 'false']",2,True
"""In 2010, 48,000 felons and fugitives lied and illegally tried to purchase guns. They [The Obama administration] prosecuted only 44 of them.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True
"""Just last year, alone, 710 police officers"" were assaulted in New York state.",mostly-true,false,"['half-true', 'mostly-false', 'false']",3,False
"""If you look at what we’ve done over the last several years, the crime rate has actually gone down in [Providence] and . . . the number of shootings has been going down.""",half-true,mostly-true,"['true', 'mostly-true']",2,False
"The Las Vegas shooting was the ""273rd mass shooting"" in the United States so far in 2017.",half-true,half-true,['half-true'],1,True
"""In 2016, an officer was assaulted in America on an average of every 10 minutes.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"The city of Nelson, Ga., is ""quieter than Mayberry.""",half-true,half-true,"['mostly-true', 'half-true']",2,True
"In some states, African-Americans are three times more likely to be sentenced to death than whites for the same crime.",half-true,true,"['true', 'mostly-true']",2,False
"The Super Bowl has ""one of the highest levels of human sex trafficking activity of any event in the country.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True
"Of the approximately 6 million disenfranchised felons in the United States, ""one-quarter are Floridians.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"Say a ""left wing extremist, chases down, rams car over Trump bumper sticker.""",mostly-true,mostly-false,"['half-true', 'mostly-false', 'false']",3,False
"Says Paul Manafort’s alleged crimes were ""years ago, before Paul Manafort was part of the Trump campaign.""",mostly-false,false,"['mostly-false', 'false']",2,True
“The 9/11 Memorial in NYC was just defaced with graffiti.”,false,false,['false'],1,True
"""In the last five years, 28,000 people have been killed along the U.S.-Mexico border.""",false,false,['false'],1,True
"""At a minimum, 40 percent of those who view child pornography end up molesting children as a result.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True
"Says Virginia, Florida and Georgia are the three states that are the principal source for gun trafficking.",mostly-true,mostly-true,['mostly-true'],1,True
"Since 1965, California has built ""six (college) campuses but 23 prisons.""",false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,False
"In Milwaukee, ""The (homicide) rate has nearly doubled in the past two years.""",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"""There's a tax credit of $2,400 to bond [former inmates] that an employer would get for hiring a convicted felon. There's a federal bonding program -- you can get $5,000 to $25,000 in federal money to hire a convicted felon. And there's federal grants for felons to set up their own small businesses.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"Says that in 2015, ""illegal"" immigrants accounted for 75 percent of federal drug possession convictions and 5 percent to 30 percent of convictions for murder and kidnapping plus two other crimes.",true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,False
"Says Measure 11 is ""one of the most significant reasons"" for decrease in violent crime.",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
Says El Chapo testified in court that he paid off Nancy Pelosi to keep the U.S.-Mexico border open for drug cartels.,pants-fire,false,['false'],1,False
"Says ""Catherine Cortez Masto failed Nevada rape victims. While attorney general, thousands of rape kits were never sent for DNA analysis.""",half-true,mostly-false,"['mostly-false', 'false']",2,False
"""Florida is now the No. 1 state in the country for automobile accident fraud.""",mostly-true,mostly-true,['mostly-true'],1,True
"Says the 2014-15 state budget ""cut border security and funding to fight criminal gangs.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says that Bill Clinton ""basically"" told then-Attorney General Loretta Lynch in 2016 that ""we killed Vince Foster.""",pants-fire,false,['false'],1,False
"""Californians are overwhelmingly against this concept of the illegal sanctuary state.""",false,false,"['mostly-false', 'false']",2,True
"Department of Education officials investigating Virginia Tech shootings ""have not once gotten into the car and driven down to Blacksburg to talk to the police chief or the university president or to anyone else.""",true,true,['true'],1,True
"“As California attorney general, (Kamala Harris) redefined child sex trafficking, assault with a deadly weapon, and rape of an unconscious person as a totally nonviolent crime.”",false,false,['false'],1,True
"Law-abiding gun owners stop crimes ""2.5 million times a year,"" according to the federal Centers for Disease Control.",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True
"""The same unhinged leftists cheering last week's shooting are all backing Jon Ossoff.""",pants-fire,false,"['mostly-false', 'false']",2,False
"If masks prevent coronavirus, governors would have given them to prison inmates instead of releasing them.",false,false,"['mostly-false', 'false']",2,True
"""Black people kill more black people every six months than the KKK did in 86 years.""",half-true,false,"['mostly-false', 'false']",2,False
"In 2016, there were 5,570 people in Wisconsin ""who committed crimes on probation and they were not revoked.""",half-true,half-true,['half-true'],1,True
"""I had to lay off 48 people last year,"" which has exacerbated the lack of law enforcement officers in the county that respond quickly to crime calls.",mostly-false,mostly-false,"['half-true', 'mostly-false']",2,True
"The wife of the Ferguson, Mo., police chief said African-Americans in Ferguson ""are feral and violent.""",pants-fire,false,['false'],1,False
"""In the 513 days between Trayvon dying, and today’s verdict, 11,106 African-Americans have been murdered by other African-Americans.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Says Beto O’Rourke ""voted to shield MS-13 gang members from deportation.""",mostly-false,false,"['mostly-false', 'false']",2,True
"Says Jacky Rosen ""voted against stopping criminals from re-entering the United States.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True
"""Our crime rate continues to plummet.""",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True
"""Wendy Davis’ legal work is currently under FBI investigation.""",mostly-false,false,"['mostly-false', 'false']",2,True
"""A couple of hundred American cities are infested by members of the Mexican cartels.""",true,mostly-true,"['true', 'mostly-true']",2,True
"A bill backed by Sean Duffy and other House Republicans ""could actually require the Internal Revenue Service to conduct audits of rape victims"" who get an abortion.",false,false,['false'],1,True
"In Chicago, which has the toughest gun laws in the United States, probably you could say by far, they have more gun violence than any other city.",mostly-false,false,"['mostly-false', 'false']",2,True
"""Elijah Cummings’ house was broken into after Trump publicly attacked him on Twitter.""",false,mostly-false,"['mostly-false', 'false']",2,True
"""New Jersey police chief says black people ‘have no value’ and should all be executed.""",mostly-true,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True
"""When we passed (the stand your ground law), we said it portends horrific events when people's lives were put into these situations.""",true,true,['true'],1,True
"''Over 40 percent of African-American men in (Milwaukee County) have been going to prison for low-level drug offenses, and I think a hundred times that in the city of Madison.""",false,false,['false'],1,True
