statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered
"“Millions of Hubbell and Bloomberg dollars wasn’t enough to overcome the Iowa House Republican avalanche of success.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Says the recall elections that aimed to remove him and other Republican officials from office ""cost tens of millions of dollars to run.""",mostly-false,mostly-false,"['half-true', 'mostly-false']",2,True
“Phony” ballots “were printed without my name on it.”,mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True
"“Hollywood actor Kurt Russell just said: ‘It is now proven, beyond a shadow of a doubt that Kamala Harris and Joe Biden CHEATED in the 2020 election with mail-in ballots.’”",false,false,['false'],1,True
"Says his opponent for NC Insurance Commissioner is a ""perennial candidate"" over 30 years.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True
"Voter identification laws make it complicated and expensive to get an ID, essentially instituting a modern-day poll tax.",mostly-false,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True
Says he’s not a politician.,mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"“Last night I was leading, often solidly, in many key States, in almost all instances Democrat run & controlled. Then, one by one, they started to magically disappear as surprise ballot dumps were counted.”",false,false,"['mostly-false', 'false']",2,True
"Scott Walker was elected governor on a promise not to take campaign contributions ""from the date of his inauguration until the signing of the state budget,"" but broke it by taking nearly $5.6 million.",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True
"Democratic Party candidates for the state Assembly ""actually received 200,000 more votes statewide"" than their Republican counterparts in the 2012 election",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True
"In Iowa, ""they have allowed a little over 300 people to re-vote.""",pants-fire,pants-fire,['pants-fire'],1,True
Says opponent Tammy Baldwin ‘has had not one positive ad’ in the campaign for U.S. Senate.,half-true,half-true,['half-true'],1,True
"""Wisconsin uses voting machines that are outlawed, they are illegal.""",pants-fire,pants-fire,"['false', 'pants-fire']",2,True
"Unemployment numbers ""are artificial numbers. These are numbers that are massaged to make the existing economy look good, to make this administration look good when, in fact, it's a total disaster.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True
“The great replacement theory is not some grand right-wing conspiracy theory. But a basic statement of the Democratic Party's platform.”,pants-fire,false,"['half-true', 'mostly-false', 'false']",3,False
